relation1	relation2	percentage of overlapping predicted edges
Hetionet::GpPW::Gene:Pathway	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.15325545971056806
DGIDB::BINDER::Gene:Compound	Hetionet::DlA::Disease:Anatomy	0.1531707894788389
GNBR::H::Gene:Gene	Hetionet::GpBP::Gene:Biological Process	0.1530821526254962
GNBR::G::Gene:Disease	STRING::BINDING::Gene:Gene	0.15295501540083578
DGIDB::OTHER::Gene:Compound	Hetionet::GpBP::Gene:Biological Process	0.1529463536119882
Hetionet::Gr>G::Gene:Gene	Hetionet::GpPW::Gene:Pathway	0.1528068646180101
DGIDB::ANTAGONIST::Gene:Compound	GNBR::Y::Gene:Disease	0.15279160210274753
bioarx::Covid2_acc_host_gene::Disease:Gene	GNBR::J::Compound:Disease	0.15269790237282485
GNBR::Mp::Compound:Disease	Hetionet::CrC::Compound:Compound	0.15267150204456698
Hetionet::GcG::Gene:Gene	Hetionet::GpPW::Gene:Pathway	0.15257199714630054
Hetionet::DpS::Disease:Symptom	Hetionet::CpD::Compound:Disease	0.15251860798300418
DGIDB::ACTIVATOR::Gene:Compound	Hetionet::DuG::Disease:Gene	0.15240613273894993
DGIDB::ACTIVATOR::Gene:Compound	Hetionet::GpMF::Gene:Molecular Function	0.15234182656009276
DGIDB::ACTIVATOR::Gene:Compound	Hetionet::DdG::Disease:Gene	0.15229563779873362
Hetionet::GpPW::Gene:Pathway	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.1521856145230758
bioarx::Covid2_acc_host_gene::Disease:Gene	Hetionet::CtD::Compound:Disease	0.15217394920181285
bioarx::Coronavirus_ass_host_gene::Disease:Gene	GNBR::J::Compound:Disease	0.1521100828995565
DGIDB::CHANNEL BLOCKER::Gene:Compound	GNBR::X::Gene:Disease	0.15210401827274883
Hetionet::GpPW::Gene:Pathway	INTACT::CLEAVAGE REACTION::Gene:Gene	0.1520625882545387
GNBR::Mp::Compound:Disease	STRING::REACTION::Gene:Gene	0.15201467950693948
Hetionet::GiG::Gene:Gene	Hetionet::GpPW::Gene:Pathway	0.1520117730566647
DRUGBANK::treats::Compound:Disease	Hetionet::CuG::Compound:Gene	0.15200430374578974
GNBR::K::Compound:Gene	Hetionet::CpD::Compound:Disease	0.15193594846845612
bioarx::Coronavirus_ass_host_gene::Disease:Gene	Hetionet::CtD::Compound:Disease	0.15192388880469362
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::DdG::Disease:Gene	0.15191967818902788
GNBR::G::Gene:Disease	INTACT::CLEAVAGE REACTION::Gene:Gene	0.15189504595851339
DGIDB::MODULATOR::Gene:Compound	GNBR::Ud::Gene:Disease	0.1517680461952907
DRUGBANK::ddi-interactor-in::Compound:Compound	Hetionet::DlA::Disease:Anatomy	0.15174812889209152
GNBR::Mp::Compound:Disease	STRING::PTMOD::Gene:Gene	0.1517258919271302
GNBR::C::Compound:Disease	GNBR::Mp::Compound:Disease	0.15164597957941595
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::DpS::Disease:Symptom	0.15157361214636741
DGIDB::ANTAGONIST::Gene:Compound	GNBR::Ud::Gene:Disease	0.15155260374300614
bioarx::Coronavirus_ass_host_gene::Disease:Gene	Hetionet::DlA::Disease:Anatomy	0.151477742243996
GNBR::O::Compound:Gene	GNBR::Mp::Compound:Disease	0.15143371248634394
Hetionet::GpPW::Gene:Pathway	INTACT::ASSOCIATION::Gene:Gene	0.15134893056719678
bioarx::HumGenHumGen:Gene:Gene	Hetionet::GpBP::Gene:Biological Process	0.1513409732682178
Hetionet::DaG::Disease:Gene	INTACT::ASSOCIATION::Compound:Gene	0.15128326094270353
bioarx::HumGenHumGen:Gene:Gene	Hetionet::GpMF::Gene:Molecular Function	0.15123349904309655
DGIDB::AGONIST::Gene:Compound	Hetionet::DuG::Disease:Gene	0.15122810711819984
Hetionet::GpBP::Gene:Biological Process	Hetionet::GiG::Gene:Gene	0.151206210370297
GNBR::W::Gene:Gene	Hetionet::GpBP::Gene:Biological Process	0.15118409196582563
DGIDB::MODULATOR::Gene:Compound	Hetionet::GpPW::Gene:Pathway	0.1511718527430601
Hetionet::GpBP::Gene:Biological Process	Hetionet::GcG::Gene:Gene	0.15108772977968019
DGIDB::MODULATOR::Gene:Compound	Hetionet::GpBP::Gene:Biological Process	0.15107569846733926
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::DuG::Disease:Gene	0.15105237555701936
DGIDB::PARTIAL AGONIST::Gene:Compound	Hetionet::GpBP::Gene:Biological Process	0.1510300294820418
DGIDB::ANTIBODY::Gene:Compound	Hetionet::DdG::Disease:Gene	0.15095185086671137
DGIDB::INHIBITOR::Gene:Compound	GNBR::X::Gene:Disease	0.1509202630874457
DRUGBANK::treats::Compound:Disease	GNBR::B::Compound:Gene	0.1508787712115885
Hetionet::GpBP::Gene:Biological Process	STRING::INHIBITION::Gene:Gene	0.15083535573473644
GNBR::Rg::Gene:Gene	Hetionet::GpBP::Gene:Biological Process	0.1507737386452556
Hetionet::GpPW::Gene:Pathway	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.15072972177461338
DGIDB::ACTIVATOR::Gene:Compound	GNBR::X::Gene:Disease	0.15069426359674032
GNBR::E+::Gene:Gene	Hetionet::GpMF::Gene:Molecular Function	0.15068357511081967
Hetionet::GpBP::Gene:Biological Process	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.15059857840817586
GNBR::B::Gene:Gene	Hetionet::GpBP::Gene:Biological Process	0.15052409406898565
DGIDB::CHANNEL BLOCKER::Gene:Compound	Hetionet::DuG::Disease:Gene	0.15050001941642793
bioarx::Coronavirus_ass_host_gene::Disease:Gene	GNBR::E+::Compound:Gene	0.15047867595081207
DGIDB::CHANNEL BLOCKER::Gene:Compound	GNBR::G::Gene:Disease	0.1503848361820497
Hetionet::GpBP::Gene:Biological Process	INTACT::DIRECT INTERACTION::Gene:Gene	0.1502108778734165
DRUGBANK::treats::Compound:Disease	GNBR::E+::Compound:Gene	0.1500630346605578
GNBR::E-::Compound:Gene	Hetionet::CtD::Compound:Disease	0.15003121491511576
bioarx::DrugVirGen:Compound:Gene	Hetionet::DdG::Disease:Gene	0.15002801120448161
Hetionet::GpMF::Gene:Molecular Function	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.1499279538830622
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	GNBR::Md::Gene:Disease	0.1498246541899792
bioarx::HumGenHumGen:Gene:Gene	Hetionet::GpPW::Gene:Pathway	0.14977662258622013
Hetionet::GpBP::Gene:Biological Process	STRING::OTHER::Gene:Gene	0.14975483924400326
DRUGBANK::treats::Compound:Disease	GNBR::C::Compound:Disease	0.14974645323716515
GNBR::Mp::Compound:Disease	STRING::CATALYSIS::Gene:Gene	0.14960550371541076
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::GpBP::Gene:Biological Process	0.1495172208252703
GNBR::I::Gene:Gene	Hetionet::GpBP::Gene:Biological Process	0.14946140289019538
Hetionet::GpPW::Gene:Pathway	STRING::CATALYSIS::Gene:Gene	0.14944297360706027
GNBR::Mp::Compound:Disease	INTACT::CLEAVAGE REACTION::Gene:Gene	0.14938874335159152
Hetionet::GpBP::Gene:Biological Process	STRING::PTMOD::Gene:Gene	0.14938225001692487
Hetionet::GpBP::Gene:Biological Process	INTACT::CLEAVAGE REACTION::Gene:Gene	0.14935887899510183
GNBR::Q::Gene:Gene	Hetionet::GpBP::Gene:Biological Process	0.14925242456202198
DGIDB::PARTIAL AGONIST::Gene:Compound	Hetionet::DuG::Disease:Gene	0.14918752729898224
DGIDB::ANTAGONIST::Gene:Compound	Hetionet::DlA::Disease:Anatomy	0.14893355612395848
GNBR::A-::Compound:Gene	GNBR::Mp::Compound:Disease	0.14892712550607276
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::PCiC::Pharmacologic Class:Compound	0.1489093869666624
bioarx::DrugVirGen:Compound:Gene	GNBR::K::Compound:Gene	0.14864642753187632
GNBR::J::Compound:Disease	Hetionet::CdG::Compound:Gene	0.14860743487678463
GNBR::B::Gene:Gene	Hetionet::GpPW::Gene:Pathway	0.1485490635955032
Hetionet::CuG::Compound:Gene	Hetionet::DrD::Disease:Disease	0.14851845866551736
Hetionet::DpS::Disease:Symptom	Hetionet::CbG::Compound:Gene	0.14850637150946733
bioarx::DrugVirGen:Compound:Gene	GNBR::E::Compound:Gene	0.14847025179842505
DGIDB::INHIBITOR::Gene:Compound	Hetionet::DuG::Disease:Gene	0.1483098291457423
Hetionet::GpBP::Gene:Biological Process	Hetionet::Gr>G::Gene:Gene	0.148283641882713
Hetionet::GpPW::Gene:Pathway	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.1482783779687804
Hetionet::GpBP::Gene:Biological Process	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.14822953791994034
bioarx::Covid2_acc_host_gene::Disease:Gene	GNBR::E::Compound:Gene	0.14820566688213735
DGIDB::PARTIAL AGONIST::Gene:Compound	GNBR::Y::Gene:Disease	0.14820434725233478
Hetionet::GpMF::Gene:Molecular Function	INTACT::DIRECT INTERACTION::Gene:Gene	0.14816579447384398
GNBR::H::Gene:Gene	Hetionet::GpMF::Gene:Molecular Function	0.14807655364930905
DGIDB::MODULATOR::Gene:Compound	GNBR::Y::Gene:Disease	0.1480527418917511
GNBR::Z::Compound:Gene	GNBR::Mp::Compound:Disease	0.14802738798868817
DRUGBANK::ddi-interactor-in::Compound:Compound	Hetionet::PCiC::Pharmacologic Class:Compound	0.1479397442942333
GNBR::E-::Compound:Gene	Hetionet::DpS::Disease:Symptom	0.14786294544808468
DGIDB::BLOCKER::Gene:Compound	Hetionet::DlA::Disease:Anatomy	0.14783040231182634
GNBR::E+::Compound:Gene	Hetionet::CtD::Compound:Disease	0.14778726605351986
DGIDB::BINDER::Gene:Compound	Hetionet::DuG::Disease:Gene	0.14750725710478024
Hetionet::GpMF::Gene:Molecular Function	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.14738889937032348
Hetionet::GpBP::Gene:Biological Process	STRING::EXPRESSION::Gene:Gene	0.14737869801337286
Hetionet::GpBP::Gene:Biological Process	STRING::BINDING::Gene:Gene	0.14735975840465
bioarx::Covid2_acc_host_gene::Disease:Gene	DGIDB::ANTIBODY::Gene:Compound	0.14734390652347296
Hetionet::GpMF::Gene:Molecular Function	INTACT::ASSOCIATION::Gene:Gene	0.14707215728887552
Hetionet::GpMF::Gene:Molecular Function	STRING::BINDING::Gene:Gene	0.14701068711130627
DGIDB::AGONIST::Gene:Compound	Hetionet::DdG::Disease:Gene	0.14699928898071296
DGIDB::BLOCKER::Gene:Compound	GNBR::Y::Gene:Disease	0.1469782195788387
Hetionet::GpPW::Gene:Pathway	STRING::BINDING::Gene:Gene	0.14695811326616276
bioarx::Coronavirus_ass_host_gene::Disease:Gene	GNBR::K::Compound:Gene	0.14685945633314046
DGIDB::CHANNEL BLOCKER::Gene:Compound	Hetionet::DdG::Disease:Gene	0.1467713908038984
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	GNBR::Te::Gene:Disease	0.14673931159999262
GNBR::A-::Compound:Gene	Hetionet::DlA::Disease:Anatomy	0.14663521033490057
Hetionet::GpPW::Gene:Pathway	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.14660081920143841
Hetionet::GpBP::Gene:Biological Process	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.14655906786711734
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::PCiC::Pharmacologic Class:Compound	0.14654624872891112
DGIDB::PARTIAL AGONIST::Gene:Compound	Hetionet::GpPW::Gene:Pathway	0.1465110723469856
GNBR::U::Gene:Disease	Hetionet::GpBP::Gene:Biological Process	0.14644468878215
DGIDB::OTHER::Gene:Compound	Hetionet::DpS::Disease:Symptom	0.1463817391758567
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	GNBR::G::Gene:Disease	0.14631773111649266
bioarx::Coronavirus_ass_host_gene::Disease:Gene	Hetionet::CdG::Compound:Gene	0.14631667781822572
DGIDB::INHIBITOR::Gene:Compound	Hetionet::PCiC::Pharmacologic Class:Compound	0.14626642964878245
GNBR::O::Compound:Gene	Hetionet::DlA::Disease:Anatomy	0.1462360034186658
Hetionet::CrC::Compound:Compound	Hetionet::GpPW::Gene:Pathway	0.14621380855126984
DGIDB::INHIBITOR::Gene:Compound	Hetionet::DdG::Disease:Gene	0.14617185274306002
Hetionet::GpBP::Gene:Biological Process	INTACT::COLOCALIZATION::Gene:Gene	0.14612169478268544
Hetionet::GpBP::Gene:Biological Process	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.14609813990618936
GNBR::I::Gene:Gene	Hetionet::GpMF::Gene:Molecular Function	0.14607614779441402
Hetionet::GpBP::Gene:Biological Process	STRING::CATALYSIS::Gene:Gene	0.14606965961455118
GNBR::J::Compound:Disease	Hetionet::DrD::Disease:Disease	0.14598313708994812
GNBR::W::Gene:Gene	Hetionet::GpMF::Gene:Molecular Function	0.14587533983044818
bioarx::Coronavirus_ass_host_gene::Disease:Gene	GNBR::E::Compound:Gene	0.1458423774368046
GNBR::U::Gene:Disease	Hetionet::DrD::Disease:Disease	0.1458169075506536
Hetionet::GpMF::Gene:Molecular Function	STRING::EXPRESSION::Gene:Gene	0.14574806084868006
DGIDB::AGONIST::Gene:Compound	GNBR::G::Gene:Disease	0.14573533106040842
DRUGBANK::enzyme::Compound:Gene	Hetionet::DpS::Disease:Symptom	0.14573217546127754
GNBR::E::Gene:Gene	Hetionet::GpPW::Gene:Pathway	0.14570882763607218
GNBR::V+::Gene:Gene	Hetionet::GpPW::Gene:Pathway	0.14569856356234065
Hetionet::GpPW::Gene:Pathway	STRING::PTMOD::Gene:Gene	0.14562838520268861
DGIDB::CHANNEL BLOCKER::Gene:Compound	Hetionet::PCiC::Pharmacologic Class:Compound	0.14556548800356833
DGIDB::OTHER::Gene:Compound	GNBR::Y::Gene:Disease	0.14553621473126108
DGIDB::BINDER::Gene:Compound	GNBR::Ud::Gene:Disease	0.14549736383327708
DGIDB::ACTIVATOR::Gene:Compound	GNBR::G::Gene:Disease	0.14547287679640614
DGIDB::BLOCKER::Gene:Compound	Hetionet::GpBP::Gene:Biological Process	0.145267952721513
Hetionet::GpMF::Gene:Molecular Function	STRING::OTHER::Gene:Gene	0.14515446713589125
GNBR::Z::Compound:Gene	Hetionet::DlA::Disease:Anatomy	0.14512246869058001
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::GpMF::Gene:Molecular Function	0.14509081389886339
DGIDB::ANTAGONIST::Gene:Compound	Hetionet::DuG::Disease:Gene	0.1450847939470229
bioarx::Coronavirus_ass_host_gene::Disease:Gene	Hetionet::PCiC::Pharmacologic Class:Compound	0.1450131456091207
GNBR::A+::Compound:Gene	GNBR::Mp::Compound:Disease	0.14491284773018506
GNBR::A+::Compound:Gene	Hetionet::DlA::Disease:Anatomy	0.1448899019796851
DRUGBANK::treats::Compound:Disease	GNBR::K::Compound:Gene	0.14469062928815243
Hetionet::GpBP::Gene:Biological Process	Hetionet::CrC::Compound:Compound	0.14460325450263523
DGIDB::BINDER::Gene:Compound	Hetionet::DdG::Disease:Gene	0.1445934105454228
Hetionet::GpMF::Gene:Molecular Function	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.14447923593434425
GNBR::Mp::Compound:Disease	Hetionet::CpD::Compound:Disease	0.14441849773893106
GNBR::Mp::Compound:Disease	INTACT::DIRECT INTERACTION::Compound:Gene	0.1443784234341509
Hetionet::GpMF::Gene:Molecular Function	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.14437482194448134
Hetionet::GpPW::Gene:Pathway	STRING::EXPRESSION::Gene:Gene	0.144347463681829
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	GNBR::Y::Gene:Disease	0.1443227171864942
DRUGBANK::ddi-interactor-in::Compound:Compound	GNBR::Mp::Compound:Disease	0.14423779007370327
GNBR::Rg::Gene:Gene	Hetionet::GpMF::Gene:Molecular Function	0.1442158881709965
Hetionet::GpMF::Gene:Molecular Function	INTACT::COLOCALIZATION::Gene:Gene	0.14419577326698066
DGIDB::PARTIAL AGONIST::Gene:Compound	Hetionet::DdG::Disease:Gene	0.14418866651064774
DGIDB::BLOCKER::Gene:Compound	Hetionet::PCiC::Pharmacologic Class:Compound	0.14417025784672827
GNBR::E::Gene:Gene	Hetionet::GpBP::Gene:Biological Process	0.14416294317997097
bioarx::Coronavirus_ass_host_gene::Disease:Gene	DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	0.14412097362561743
bioarx::Coronavirus_ass_host_gene::Disease:Gene	GNBR::D::Gene:Disease	0.1441190405741488
DGIDB::PARTIAL AGONIST::Gene:Compound	GNBR::Ud::Gene:Disease	0.1440645070443831
DGIDB::MODULATOR::Gene:Compound	Hetionet::DlA::Disease:Anatomy	0.1439487430354302
DGIDB::PARTIAL AGONIST::Gene:Compound	Hetionet::DlA::Disease:Anatomy	0.14379931643863514
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::DdG::Disease:Gene	0.143797478751039
DGIDB::PARTIAL AGONIST::Gene:Compound	DRUGBANK::ddi-interactor-in::Compound:Compound	0.14364085175230665
DRUGBANK::target::Compound:Gene	Hetionet::DpS::Disease:Symptom	0.14361996620510542
Hetionet::GpBP::Gene:Biological Process	Hetionet::GpPW::Gene:Pathway	0.1435942832537259
Hetionet::DpS::Disease:Symptom	INTACT::DIRECT INTERACTION::Compound:Gene	0.14358116255949058
GNBR::K::Compound:Gene	Hetionet::DpS::Disease:Symptom	0.14342188856894728
DRUGBANK::treats::Compound:Disease	Hetionet::CdG::Compound:Gene	0.14341491927405234
bioarx::Coronavirus_ass_host_gene::Disease:Gene	DRUGBANK::treats::Compound:Disease	0.14339232748675465
GNBR::Mp::Compound:Disease	Hetionet::CbG::Compound:Gene	0.14337088951640026
Hetionet::GpPW::Gene:Pathway	STRING::REACTION::Gene:Gene	0.14325248882524422
bioarx::Covid2_acc_host_gene::Disease:Gene	DRUGBANK::treats::Compound:Disease	0.14317667282837554
DGIDB::BINDER::Gene:Compound	GNBR::X::Gene:Disease	0.14314793307827356
DGIDB::BINDER::Gene:Compound	GNBR::Y::Gene:Disease	0.14296863868845286
bioarx::Coronavirus_ass_host_gene::Disease:Gene	DGIDB::ANTIBODY::Gene:Compound	0.14284131760911933
DGIDB::ACTIVATOR::Gene:Compound	DRUGBANK::ddi-interactor-in::Compound:Compound	0.14279063901354908
DRUGBANK::treats::Compound:Disease	GNBR::E::Compound:Gene	0.1427210465832756
GNBR::E::Compound:Gene	Hetionet::CtD::Compound:Disease	0.14267821703580208
GNBR::C::Compound:Disease	GNBR::J::Compound:Disease	0.14258701051270695
GNBR::Te::Gene:Disease	Hetionet::DrD::Disease:Disease	0.14254047036554768
bioarx::Coronavirus_ass_host_gene::Disease:Gene	DGIDB::ACTIVATOR::Gene:Compound	0.14253720136073061
DGIDB::INHIBITOR::Gene:Compound	GNBR::G::Gene:Disease	0.14250470547684166
GNBR::N::Compound:Gene	GNBR::Mp::Compound:Disease	0.14243208889493705
DGIDB::BLOCKER::Gene:Compound	GNBR::Ud::Gene:Disease	0.14238435369240313
Hetionet::GpBP::Gene:Biological Process	STRING::ACTIVATION::Gene:Gene	0.14235974981331012
GNBR::E::Compound:Gene	Hetionet::DpS::Disease:Symptom	0.14235602203094452
bioarx::VirGenHumGen:Gene:Gene	DRUGBANK::treats::Compound:Disease	0.14235437764849523
Hetionet::DpS::Disease:Symptom	Hetionet::PCiC::Pharmacologic Class:Compound	0.14232697127433952
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	GNBR::Ud::Gene:Disease	0.1422617432447153
bioarx::Covid2_acc_host_gene::Disease:Gene	DGIDB::ACTIVATOR::Gene:Compound	0.14220576894725487
GNBR::N::Compound:Gene	Hetionet::DlA::Disease:Anatomy	0.1421750738082006
DGIDB::ANTAGONIST::Gene:Compound	Hetionet::PCiC::Pharmacologic Class:Compound	0.14207273462691405
Hetionet::GpMF::Gene:Molecular Function	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.14204088137524665
DGIDB::ANTAGONIST::Gene:Compound	Hetionet::GpMF::Gene:Molecular Function	0.14202598227366026
DGIDB::MODULATOR::Gene:Compound	Hetionet::DuG::Disease:Gene	0.14191506292125472
Hetionet::GpPW::Gene:Pathway	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.14190406171056322
DGIDB::BLOCKER::Gene:Compound	GNBR::X::Gene:Disease	0.141892787295264
GNBR::Md::Gene:Disease	Hetionet::GpBP::Gene:Biological Process	0.14185701639262008
Hetionet::GpBP::Gene:Biological Process	Hetionet::DrD::Disease:Disease	0.1417246865621478
DGIDB::BINDER::Gene:Compound	Hetionet::PCiC::Pharmacologic Class:Compound	0.1417158374820912
DGIDB::INHIBITOR::Gene:Compound	Hetionet::GpMF::Gene:Molecular Function	0.14169175767472977
GNBR::E::Gene:Gene	Hetionet::GpMF::Gene:Molecular Function	0.14160432103156556
DGIDB::MODULATOR::Gene:Compound	Hetionet::DdG::Disease:Gene	0.14158045858510238
GNBR::B::Gene:Gene	Hetionet::GpMF::Gene:Molecular Function	0.14138399783910618
GNBR::K::Compound:Gene	Hetionet::CtD::Compound:Disease	0.14134579472814757
DGIDB::CHANNEL BLOCKER::Gene:Compound	Hetionet::GpMF::Gene:Molecular Function	0.14122224352874502
bioarx::DrugVirGen:Compound:Gene	Hetionet::DaG::Disease:Gene	0.14112883074957358
DGIDB::ANTAGONIST::Gene:Compound	Hetionet::DdG::Disease:Gene	0.14111672383344195
bioarx::DrugVirGen:Compound:Gene	Hetionet::CdG::Compound:Gene	0.1410617985385786
Hetionet::CtD::Compound:Disease	Hetionet::DuG::Disease:Gene	0.1409295391570932
Hetionet::GcG::Gene:Gene	Hetionet::GpMF::Gene:Molecular Function	0.1409281258816862
Hetionet::GpBP::Gene:Biological Process	Hetionet::GpMF::Gene:Molecular Function	0.14083786870164572
DGIDB::ANTIBODY::Gene:Compound	Hetionet::GpMF::Gene:Molecular Function	0.14066902224022965
Hetionet::DrD::Disease:Disease	Hetionet::GpPW::Gene:Pathway	0.14053534442853324
Hetionet::GpBP::Gene:Biological Process	STRING::REACTION::Gene:Gene	0.14053519408008566
GNBR::Q::Gene:Gene	Hetionet::GpMF::Gene:Molecular Function	0.14050024107299644
Hetionet::GiG::Gene:Gene	Hetionet::GpMF::Gene:Molecular Function	0.14043328962059606
Hetionet::DdG::Disease:Gene	Hetionet::CtD::Compound:Disease	0.14029931540767446
DGIDB::MODULATOR::Gene:Compound	GNBR::X::Gene:Disease	0.14029186757514925
GNBR::C::Compound:Disease	GNBR::Pr::Compound:Disease	0.14021163391132416
GNBR::V+::Gene:Gene	Hetionet::GpMF::Gene:Molecular Function	0.14019681041352866
Hetionet::DpS::Disease:Symptom	Hetionet::CtD::Compound:Disease	0.14019220373709526
DGIDB::OTHER::Gene:Compound	GNBR::X::Gene:Disease	0.14016237718250094
DGIDB::ANTAGONIST::Gene:Compound	GNBR::X::Gene:Disease	0.14014292381165439
DGIDB::CHANNEL BLOCKER::Gene:Compound	DRUGBANK::ddi-interactor-in::Compound:Compound	0.140034894585978
DGIDB::ANTIBODY::Gene:Compound	Hetionet::PCiC::Pharmacologic Class:Compound	0.14000587819473254
Hetionet::GpMF::Gene:Molecular Function	INTACT::CLEAVAGE REACTION::Gene:Gene	0.13987770571361902
DRUGBANK::target::Compound:Gene	GNBR::Mp::Compound:Disease	0.1398770914328189
DRUGBANK::treats::Compound:Disease	Hetionet::DrD::Disease:Disease	0.13981497346822416
DGIDB::PARTIAL AGONIST::Gene:Compound	GNBR::X::Gene:Disease	0.1396552939664394
DGIDB::BINDER::Gene:Compound	Hetionet::GpMF::Gene:Molecular Function	0.1396416990302439
DGIDB::ANTIBODY::Gene:Compound	DRUGBANK::ddi-interactor-in::Compound:Compound	0.13963503988271775
bioarx::Coronavirus_ass_host_gene::Disease:Gene	DGIDB::CHANNEL BLOCKER::Gene:Compound	0.13953512174100394
Hetionet::CuG::Compound:Gene	Hetionet::DuG::Disease:Gene	0.1395152190430827
GNBR::Md::Gene:Disease	Hetionet::DrD::Disease:Disease	0.13943017422893575
GNBR::B::Compound:Gene	Hetionet::DlA::Disease:Anatomy	0.13937993980563626
Hetionet::GpMF::Gene:Molecular Function	STRING::PTMOD::Gene:Gene	0.13937721806916847
Hetionet::GpPW::Gene:Pathway	STRING::ACTIVATION::Gene:Gene	0.13934747227316882
GNBR::E+::Compound:Gene	GNBR::Mp::Compound:Disease	0.1392181098914844
DGIDB::BLOCKER::Gene:Compound	Hetionet::DuG::Disease:Gene	0.1389372280626149
Hetionet::DpS::Disease:Symptom	INTACT::ASSOCIATION::Compound:Gene	0.13861473064259427
bioarx::Coronavirus_ass_host_gene::Disease:Gene	GNBR::U::Gene:Disease	0.13861129067011413
DGIDB::AGONIST::Gene:Compound	Hetionet::PCiC::Pharmacologic Class:Compound	0.13833225597931464
GNBR::Y::Gene:Disease	Hetionet::GpBP::Gene:Biological Process	0.13830260898372349
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::DuG::Disease:Gene	0.1382011968080078
bioarx::Covid2_acc_host_gene::Disease:Gene	DGIDB::MODULATOR::Gene:Compound	0.13818478133493603
Hetionet::GpMF::Gene:Molecular Function	STRING::CATALYSIS::Gene:Gene	0.13815163336835157
DRUGBANK::enzyme::Compound:Gene	GNBR::Mp::Compound:Disease	0.13799674955247704
DGIDB::OTHER::Gene:Compound	Hetionet::DlA::Disease:Anatomy	0.13793965838083472
GNBR::Mp::Compound:Disease	INTACT::ASSOCIATION::Compound:Gene	0.13789909351054852
Hetionet::GpMF::Gene:Molecular Function	Hetionet::Gr>G::Gene:Gene	0.13775408973551384
GNBR::C::Compound:Disease	GNBR::G::Gene:Disease	0.13751747392614255
GNBR::D::Gene:Disease	Hetionet::GpBP::Gene:Biological Process	0.13746820345117552
DRUGBANK::carrier::Compound:Gene	GNBR::Mp::Compound:Disease	0.13743520239650261
GNBR::E-::Compound:Gene	GNBR::Mp::Compound:Disease	0.1374247596229019
GNBR::B::Compound:Gene	GNBR::Mp::Compound:Disease	0.13716008535667967
Hetionet::CrC::Compound:Compound	Hetionet::GpMF::Gene:Molecular Function	0.13705434830047827
bioarx::DrugHumGen:Compound:Gene	Hetionet::DpS::Disease:Symptom	0.13673962432476353
Hetionet::GpMF::Gene:Molecular Function	STRING::INHIBITION::Gene:Gene	0.1367395246652212
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	GNBR::X::Gene:Disease	0.13653934902386908
GNBR::E+::Compound:Gene	Hetionet::DlA::Disease:Anatomy	0.13650086755349902
Hetionet::GpMF::Gene:Molecular Function	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.13646734156796073
GNBR::Mp::Compound:Disease	GNBR::D::Gene:Disease	0.13645153522088493
bioarx::Coronavirus_ass_host_gene::Disease:Gene	DGIDB::AGONIST::Gene:Compound	0.13643489379557477
DGIDB::OTHER::Gene:Compound	Hetionet::PCiC::Pharmacologic Class:Compound	0.13635795748798832
bioarx::Covid2_acc_host_gene::Disease:Gene	DGIDB::PARTIAL AGONIST::Gene:Compound	0.13630913634009598
bioarx::Covid2_acc_host_gene::Disease:Gene	DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	0.13620831868509872
Hetionet::GpCC::Gene:Cellular Component	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.13617166029704722
