relation1	relation2	percentage of overlapping predicted edges
GNBR::D::Gene:Disease	Hetionet::DrD::Disease:Disease	0.016940144478844163
GNBR::Y::Gene:Disease	Hetionet::Gr>G::Gene:Gene	0.01693584451324389
DRUGBANK::treats::Compound:Disease	Hetionet::CbG::Compound:Gene	0.01693584451324389
GNBR::C::Compound:Disease	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.016929824561403507
DGIDB::CHANNEL BLOCKER::Gene:Compound	GNBR::J::Compound:Disease	0.016921224630202954
INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	STRING::PTMOD::Gene:Gene	0.016910904712762295
DRUGBANK::x-atc::Compound:Atc	Hetionet::CbG::Compound:Gene	0.01690660474716202
GNBR::Pa::Compound:Disease	Hetionet::DaG::Disease:Gene	0.016900584795321635
DRUGBANK::treats::Compound:Disease	GNBR::L::Gene:Disease	0.016893704850361194
DGIDB::OTHER::Gene:Compound	DRUGBANK::enzyme::Compound:Gene	0.016885842056120693
DGIDB::INHIBITOR::Gene:Compound	GNBR::E::Gene:Gene	0.016873065015479874
GNBR::Ud::Gene:Disease	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.016869133618359622
GNBR::Ud::Gene:Disease	GNBR::E::Gene:Gene	0.016869133618359622
GNBR::E::Gene:Gene	Hetionet::GpPW::Gene:Pathway	0.01686704506363949
bioarx::Coronavirus_ass_host_gene::Disease:Gene	GNBR::W::Gene:Gene	0.01686704506363949
bioarx::Covid2_acc_host_gene::Disease:Gene	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.01686704506363949
GNBR::J::Compound:Disease	STRING::EXPRESSION::Gene:Gene	0.016848125214998278
DGIDB::ACTIVATOR::Gene:Compound	Hetionet::GpMF::Gene:Molecular Function	0.016848125214998278
Hetionet::CrC::Compound:Compound	Hetionet::Gr>G::Gene:Gene	0.016843825249398005
DGIDB::OTHER::Gene:Compound	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.016843825249398002
GNBR::E-::Compound:Gene	GNBR::D::Gene:Disease	0.01684210526315789
DGIDB::ANTAGONIST::Gene:Compound	DRUGBANK::carrier::Compound:Gene	0.016837805297557618
DGIDB::MODULATOR::Gene:Compound	Hetionet::GpMF::Gene:Molecular Function	0.016824905400756797
DGIDB::AGONIST::Gene:Compound	GNBR::Ud::Gene:Disease	0.01681286549707602
bioarx::DrugVirGen:Compound:Gene	GNBR::Mp::Compound:Disease	0.01681286549707602
GNBR::Md::Gene:Disease	Hetionet::DrD::Disease:Disease	0.016812865497076016
bioarx::DrugHumGen:Compound:Gene	GNBR::Te::Gene:Disease	0.016808565531475746
GNBR::E-::Compound:Gene	Hetionet::GpCC::Gene:Cellular Component	0.016806354120595605
GNBR::T::Compound:Disease	Hetionet::CuG::Compound:Gene	0.016804265565875467
bioarx::HumGenHumGen:Gene:Gene	Hetionet::CuG::Compound:Gene	0.016789645682834534
GNBR::Z::Compound:Gene	Hetionet::DaG::Disease:Gene	0.016783625730994147
GNBR::J::Gene:Disease	GNBR::Q::Gene:Gene	0.016779325765393874
INTACT::ASSOCIATION::Compound:Gene	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.016771094402673346
GNBR::U::Gene:Disease	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.01676642586859305
bioarx::Covid2_acc_host_gene::Disease:Gene	GNBR::Q::Gene:Gene	0.016762125902992777
GNBR::Ud::Gene:Disease	GNBR::E+::Gene:Gene	0.01675610595115239
GNBR::E::Compound:Gene	STRING::EXPRESSION::Gene:Gene	0.01675438596491228
Hetionet::DuG::Disease:Gene	INTACT::ASSOCIATION::Compound:Gene	0.016735466116271067
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	GNBR::O::Compound:Gene	0.016726866185070518
Hetionet::GiG::Gene:Gene	Hetionet::AdG::Anatomy:Gene	0.01672084623323013
DGIDB::OTHER::Gene:Compound	GNBR::Ud::Gene:Disease	0.01672084623323013
bioarx::DrugVirGen:Compound:Gene	GNBR::E+::Compound:Gene	0.01672084623323013
GNBR::W::Gene:Gene	Hetionet::Gr>G::Gene:Gene	0.016716546267629858
Hetionet::GpMF::Gene:Molecular Function	INTACT::DIRECT INTERACTION::Gene:Gene	0.016697626418988646
DRUGBANK::treats::Compound:Disease	Hetionet::DaG::Disease:Gene	0.016697626418988646
DRUGBANK::x-atc::Compound:Atc	GNBR::Md::Gene:Disease	0.016697626418988646
DGIDB::PARTIAL AGONIST::Gene:Compound	DRUGBANK::enzyme::Compound:Gene	0.01669160646714826
Hetionet::GpMF::Gene:Molecular Function	INTACT::ASSOCIATION::Gene:Gene	0.016679075138827458
GNBR::Mp::Compound:Disease	Hetionet::CbG::Compound:Gene	0.016679075138827458
GNBR::N::Compound:Gene	GNBR::J::Gene:Disease	0.016679075138827458
DGIDB::ANTAGONIST::Gene:Compound	DRUGBANK::enzyme::Compound:Gene	0.016679075138827458
Hetionet::AeG::Anatomy:Gene	INTACT::ASSOCIATION::Compound:Gene	0.016672686618507047
bioarx::DrugVirGen:Compound:Gene	GNBR::Ud::Gene:Disease	0.01666236670106639
GNBR::Pa::Compound:Disease	INTACT::ASSOCIATION::Compound:Gene	0.016662366701066387
GNBR::O::Compound:Gene	GNBR::Md::Gene:Disease	0.016662366701066383
DGIDB::ACTIVATOR::Gene:Compound	Hetionet::Gr>G::Gene:Gene	0.016647746818025454
GNBR::Pr::Compound:Disease	GNBR::X::Gene:Disease	0.0166391468868249
GNBR::G::Gene:Disease	GNBR::H::Gene:Gene	0.016618507051943582
GNBR::Pa::Compound:Disease	STRING::INHIBITION::Gene:Gene	0.016618507051943582
bioarx::Covid2_acc_host_gene::Disease:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.016603887168902643
GNBR::in_tax::Gene:Tax	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.016599587203302374
DRUGBANK::treats::Compound:Disease	GNBR::Ud::Gene:Disease	0.016599587203302374
DGIDB::BINDER::Gene:Compound	GNBR::O::Compound:Gene	0.016599587203302374
GNBR::Mp::Compound:Disease	GNBR::Rg::Gene:Gene	0.01659958720330237
Hetionet::DuG::Disease:Gene	STRING::ACTIVATION::Gene:Gene	0.016593567251461987
Hetionet::DpS::Disease:Symptom	INTACT::ASSOCIATION::Compound:Gene	0.016593567251461983
GNBR::D::Gene:Disease	STRING::ACTIVATION::Gene:Gene	0.016589267285861714
DRUGBANK::enzyme::Compound:Gene	INTACT::CLEAVAGE REACTION::Gene:Gene	0.016581035923141186
DRUGBANK::enzyme::Compound:Gene	Hetionet::DaG::Disease:Gene	0.01658066735466116
GNBR::Rg::Gene:Gene	Hetionet::GcG::Gene:Gene	0.016580667354661155
GNBR::X::Gene:Disease	Hetionet::DrD::Disease:Disease	0.016562116074499967
GNBR::E-::Compound:Gene	GNBR::Y::Gene:Disease	0.016560027519779842
GNBR::I::Gene:Gene	Hetionet::CbG::Compound:Gene	0.01655560469801956
Hetionet::GpCC::Gene:Cellular Component	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.0165454076367389
Hetionet::DdG::Disease:Gene	INTACT::ASSOCIATION::Compound:Gene	0.01654110767113863
GNBR::X::Gene:Disease	GNBR::I::Gene:Gene	0.01654110767113863
DGIDB::ANTIBODY::Gene:Compound	Hetionet::CtD::Compound:Disease	0.016535087719298243
Hetionet::GpBP::Gene:Biological Process	Hetionet::DaG::Disease:Gene	0.01653508771929824
GNBR::Pr::Compound:Disease	GNBR::Q::Gene:Gene	0.01653078775369797
GNBR::U::Gene:Disease	GNBR::Q::Gene:Gene	0.01652857634281783
GNBR::K::Compound:Gene	Hetionet::GpCC::Gene:Cellular Component	0.01652857634281783
GNBR::E-::Compound:Gene	Hetionet::GpBP::Gene:Biological Process	0.016528576342817826
GNBR::E::Compound:Gene	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.016528576342817826
DRUGBANK::carrier::Compound:Gene	Hetionet::CpD::Compound:Disease	0.016522187822497415
Hetionet::CbG::Compound:Gene	Hetionet::DaG::Disease:Gene	0.016511867905056758
GNBR::J::Compound:Disease	STRING::ACTIVATION::Gene:Gene	0.016511867905056758
Hetionet::CdG::Compound:Gene	STRING::ACTIVATION::Gene:Gene	0.016511867905056755
Hetionet::DaG::Disease:Gene	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.016511867905056755
GNBR::Z::Compound:Gene	Hetionet::GpMF::Gene:Molecular Function	0.016511867905056755
DGIDB::INHIBITOR::Gene:Compound	GNBR::Ud::Gene:Disease	0.016511867905056755
bioarx::HumGenHumGen:Gene:Gene	Hetionet::CcSE::Compound:Side Effect	0.016501547987616095
DGIDB::MODULATOR::Gene:Compound	INTACT::DIRECT INTERACTION::Gene:Gene	0.01649781505044663
DRUGBANK::enzyme::Compound:Gene	GNBR::Y::Gene:Disease	0.01648692810457516
Hetionet::AeG::Anatomy:Gene	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.016443068455452355
DGIDB::CHANNEL BLOCKER::Gene:Compound	GNBR::Pa::Compound:Disease	0.01644306845545235
GNBR::B::Compound:Gene	GNBR::Y::Gene:Disease	0.016413828689370483
Hetionet::AdG::Anatomy:Gene	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.016401297361049682
GNBR::Pa::Compound:Disease	STRING::CATALYSIS::Gene:Gene	0.016401297361049682
GNBR::E::Gene:Gene	GNBR::in_tax::Gene:Tax	0.016390608875128998
GNBR::Sa::Compound:Disease	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.016390608875128995
GNBR::Te::Gene:Disease	Hetionet::GiG::Gene:Gene	0.01638908734883967
GNBR::E+::Compound:Gene	STRING::BINDING::Gene:Gene	0.01638908734883967
INTACT::PHYSICAL ASSOCIATION::Compound:Gene	INTACT::COLOCALIZATION::Gene:Gene	0.016386308909528725
Hetionet::DaG::Disease:Gene	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.01638458892328861
GNBR::J::Gene:Disease	Hetionet::AeG::Anatomy:Gene	0.01638458892328861
DGIDB::CHANNEL BLOCKER::Gene:Compound	GNBR::K::Compound:Gene	0.016380288957688338
GNBR::I::Gene:Gene	Hetionet::GpBP::Gene:Biological Process	0.016372057594967807
GNBR::B::Gene:Gene	INTACT::DIRECT INTERACTION::Compound:Gene	0.016369969040247675
bioarx::HumGenHumGen:Gene:Gene	GNBR::B::Compound:Gene	0.016342817828885938
INTACT::DIRECT INTERACTION::Compound:Gene	INTACT::DIRECT INTERACTION::Gene:Gene	0.016338517863285665
GNBR::E-::Compound:Gene	Hetionet::AeG::Anatomy:Gene	0.016332129342965254
bioarx::DrugHumGen:Compound:Gene	Hetionet::DlA::Disease:Anatomy	0.016332129342965254
bioarx::DrugVirGen:Compound:Gene	STRING::EXPRESSION::Gene:Gene	0.016332129342965254
GNBR::T::Compound:Disease	Hetionet::CtD::Compound:Disease	0.016330607816675925
Hetionet::DaG::Disease:Gene	INTACT::ASSOCIATION::Compound:Gene	0.016326109391124867
GNBR::Ud::Gene:Disease	Hetionet::GpPW::Gene:Pathway	0.016326109391124867
GNBR::B::Compound:Gene	Hetionet::GpMF::Gene:Molecular Function	0.016326109391124867
DGIDB::AGONIST::Gene:Compound	GNBR::I::Gene:Gene	0.016321809425524594
GNBR::Mp::Compound:Disease	GNBR::X::Gene:Disease	0.01629858961128311
GNBR::K::Compound:Gene	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.016284338296722198
GNBR::Ud::Gene:Disease	Hetionet::GpCC::Gene:Cellular Component	0.01626332989336085
GNBR::Md::Gene:Disease	STRING::EXPRESSION::Gene:Gene	0.01626332989336085
GNBR::Md::Gene:Disease	Hetionet::CbG::Compound:Gene	0.01625300997592019
DGIDB::BLOCKER::Gene:Compound	Hetionet::CcSE::Compound:Side Effect	0.01625300997592019
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.016240110079119366
GNBR::Y::Gene:Disease	Hetionet::DrD::Disease:Disease	0.016229790161678706
GNBR::Y::Gene:Disease	Hetionet::CuG::Compound:Gene	0.016229790161678706
DGIDB::MODULATOR::Gene:Compound	GNBR::D::Gene:Disease	0.016229790161678706
DGIDB::ANTAGONIST::Gene:Compound	GNBR::O::Compound:Gene	0.01622155879895818
GNBR::E-::Compound:Gene	Hetionet::Gr>G::Gene:Gene	0.01621553884711779
bioarx::Covid2_acc_host_gene::Disease:Gene	GNBR::B::Gene:Gene	0.016204850361197107
GNBR::E+::Compound:Gene	GNBR::Rg::Gene:Gene	0.016200550395596834
GNBR::Pa::Compound:Disease	Hetionet::CtD::Compound:Disease	0.01619453044375645
GNBR::A-::Compound:Gene	GNBR::Ud::Gene:Disease	0.016194530443756447
DRUGBANK::carrier::Compound:Gene	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.016181630546955622
GNBR::E::Compound:Gene	Hetionet::PCiC::Pharmacologic Class:Compound	0.01618163054695562
GNBR::Pa::Compound:Disease	Hetionet::GpCC::Gene:Cellular Component	0.016171310629514962
GNBR::Z::Compound:Gene	Hetionet::AeG::Anatomy:Gene	0.01615497076023391
bioarx::DrugHumGen:Compound:Gene	Hetionet::Gr>G::Gene:Gene	0.016152759349353774
DRUGBANK::carrier::Compound:Gene	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.016136050911592703
bioarx::DrugVirGen:Compound:Gene	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.016136050911592703
GNBR::E+::Gene:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.0161360509115927
DGIDB::CHANNEL BLOCKER::Gene:Compound	Hetionet::CbG::Compound:Gene	0.016131750945992434
DGIDB::ANTIBODY::Gene:Compound	GNBR::T::Compound:Disease	0.016125730994152043
Hetionet::AuG::Anatomy:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.01611283109735122
GNBR::C::Compound:Disease	INTACT::COLOCALIZATION::Gene:Gene	0.01611283109735122
Hetionet::GcG::Gene:Gene	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.016102511179910562
DGIDB::AGONIST::Gene:Compound	GNBR::E-::Compound:Gene	0.01609427981719003
GNBR::Ud::Gene:Disease	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.01607757137942896
GNBR::E::Compound:Gene	Hetionet::DaG::Disease:Gene	0.01607757137942896
GNBR::V+::Gene:Gene	Hetionet::GpBP::Gene:Biological Process	0.016071749887539358
GNBR::B::Gene:Gene	Hetionet::GpBP::Gene:Biological Process	0.016071060002948546
DGIDB::ANTIBODY::Gene:Compound	GNBR::N::Compound:Gene	0.016071060002948546
DGIDB::AGONIST::Gene:Compound	GNBR::O::Compound:Gene	0.016071060002948546
Hetionet::DaG::Disease:Gene	INTACT::ASSOCIATION::Gene:Gene	0.016058849990738536
Hetionet::CpD::Compound:Disease	Hetionet::CdG::Compound:Gene	0.016054351565187475
GNBR::E::Compound:Gene	Hetionet::DuG::Disease:Gene	0.016054351565187475
DGIDB::AGONIST::Gene:Compound	Hetionet::DaG::Disease:Gene	0.016054351565187475
DRUGBANK::carrier::Compound:Gene	STRING::CATALYSIS::Gene:Gene	0.016044031647746818
GNBR::W::Gene:Gene	Hetionet::AdG::Anatomy:Gene	0.01603580028502629
DGIDB::ACTIVATOR::Gene:Compound	GNBR::N::Compound:Gene	0.01603371173030616
bioarx::DrugVirGen:Compound:Gene	Hetionet::DdG::Disease:Gene	0.01601909184726522
GNBR::W::Gene:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.016008771929824556
GNBR::E-::Compound:Gene	Hetionet::GpMF::Gene:Molecular Function	0.016004471964224287
DGIDB::ANTIBODY::Gene:Compound	GNBR::W::Gene:Gene	0.016004471964224287
DGIDB::OTHER::Gene:Compound	GNBR::E-::Compound:Gene	0.016002260553344142
Hetionet::CpD::Compound:Disease	Hetionet::GpCC::Gene:Cellular Component	0.01598555211558307
GNBR::C::Compound:Disease	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.01598555211558307
GNBR::G::Gene:Disease	Hetionet::DrD::Disease:Disease	0.015981620718462815
Hetionet::GpCC::Gene:Cellular Component	Hetionet::Gr>G::Gene:Gene	0.015981252149982802
DGIDB::PARTIAL AGONIST::Gene:Compound	INTACT::DIRECT INTERACTION::Gene:Gene	0.0159812521499828
GNBR::Ud::Gene:Disease	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.015975232198142415
GNBR::U::Gene:Disease	STRING::EXPRESSION::Gene:Gene	0.015975232198142415
Hetionet::GiG::Gene:Gene	Hetionet::DlA::Disease:Anatomy	0.015950292397660815
GNBR::Mp::Compound:Disease	GNBR::W::Gene:Gene	0.015945992432060543
bioarx::DrugHumGen:Compound:Gene	GNBR::Md::Gene:Disease	0.01594599243206054
DGIDB::ANTIBODY::Gene:Compound	Hetionet::CbG::Compound:Gene	0.0159437810211804
GNBR::Sa::Compound:Disease	Hetionet::CtD::Compound:Disease	0.01593739250085999
GNBR::A-::Compound:Gene	GNBR::G::Gene:Disease	0.01593739250085999
GNBR::J::Gene:Disease	Hetionet::DuG::Disease:Gene	0.015927072583419327
GNBR::Pr::Compound:Disease	GNBR::Ud::Gene:Disease	0.015927072583419327
bioarx::Coronavirus_ass_host_gene::Disease:Gene	GNBR::A-::Compound:Gene	0.015927072583419327
DGIDB::OTHER::Gene:Compound	DRUGBANK::treats::Compound:Disease	0.015922772617819055
DGIDB::BINDER::Gene:Compound	STRING::OTHER::Gene:Gene	0.015912452700378398
DGIDB::AGONIST::Gene:Compound	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.015912452700378398
GNBR::E::Gene:Gene	Hetionet::CbG::Compound:Gene	0.015912452700378395
DRUGBANK::treats::Compound:Disease	Hetionet::GpPW::Gene:Pathway	0.01590643274853801
GNBR::E::Compound:Gene	Hetionet::GpBP::Gene:Biological Process	0.015887512899896795
GNBR::E::Compound:Gene	GNBR::C::Compound:Disease	0.015885301489016658
DRUGBANK::target::Compound:Gene	Hetionet::DpS::Disease:Symptom	0.015885301489016658
Hetionet::DdG::Disease:Gene	Hetionet::DpS::Disease:Symptom	0.015868593051255587
GNBR::U::Gene:Disease	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.015868593051255587
Hetionet::GiG::Gene:Gene	Hetionet::DpS::Disease:Symptom	0.015858273133814927
GNBR::E::Gene:Gene	Hetionet::GpMF::Gene:Molecular Function	0.015858273133814927
GNBR::Pr::Compound:Disease	GNBR::Te::Gene:Disease	0.01585397316821465
DRUGBANK::enzyme::Compound:Gene	Hetionet::GpPW::Gene:Pathway	0.01585397316821465
DGIDB::CHANNEL BLOCKER::Gene:Compound	GNBR::I::Gene:Gene	0.01585397316821465
DRUGBANK::treats::Compound:Disease	STRING::PTMOD::Gene:Gene	0.015845741805494126
GNBR::N::Compound:Gene	GNBR::U::Gene:Disease	0.01584107327141383
GNBR::J::Compound:Disease	GNBR::D::Gene:Disease	0.015829033367733055
GNBR::Mp::Compound:Disease	GNBR::G::Gene:Disease	0.015829033367733055
bioarx::HumGenHumGen:Gene:Gene	Hetionet::CdG::Compound:Gene	0.015829033367733055
GNBR::B::Compound:Gene	GNBR::Te::Gene:Disease	0.015818713450292395
Hetionet::CdG::Compound:Gene	INTACT::CLEAVAGE REACTION::Gene:Gene	0.0158146119446429
bioarx::DrugVirGen:Compound:Gene	GNBR::L::Gene:Disease	0.015799793601651183
DRUGBANK::treats::Compound:Disease	INTACT::CLEAVAGE REACTION::Gene:Gene	0.01579549363605091
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	INTACT::DIRECT INTERACTION::Gene:Gene	0.01579549363605091
GNBR::Z::Compound:Gene	GNBR::Te::Gene:Disease	0.01578947368421052
DGIDB::ANTIBODY::Gene:Compound	DRUGBANK::carrier::Compound:Gene	0.01578517371861025
INTACT::DIRECT INTERACTION::Compound:Gene	INTACT::COLOCALIZATION::Gene:Gene	0.015785173718610247
Hetionet::DrD::Disease:Disease	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.01576834242468917
GNBR::Mp::Compound:Disease	Hetionet::Gr>G::Gene:Gene	0.015747702589807854
Hetionet::DdG::Disease:Gene	STRING::EXPRESSION::Gene:Gene	0.01574131406948744
DGIDB::AGONIST::Gene:Compound	Hetionet::CtD::Compound:Disease	0.015741314069487436
DGIDB::CHANNEL BLOCKER::Gene:Compound	GNBR::E::Compound:Gene	0.015732714138286898
GNBR::Mp::Compound:Disease	GNBR::Q::Gene:Gene	0.015726694186446507
DGIDB::CHANNEL BLOCKER::Gene:Compound	GNBR::O::Compound:Gene	0.015726694186446507
GNBR::U::Gene:Disease	Hetionet::CbG::Compound:Gene	0.015726694186446503
GNBR::E::Compound:Gene	Hetionet::GpMF::Gene:Molecular Function	0.015713794289645682
GNBR::E+::Compound:Gene	STRING::ACTIVATION::Gene:Gene	0.015703474372205022
DGIDB::MODULATOR::Gene:Compound	GNBR::Sa::Compound:Disease	0.015678534571723423
bioarx::DrugVirGen:Compound:Gene	GNBR::K::Compound:Gene	0.015678534571723423
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::PCiC::Pharmacologic Class:Compound	0.01567251461988304
Hetionet::GpCC::Gene:Cellular Component	Hetionet::CdG::Compound:Gene	0.015668214654282763
GNBR::C::Compound:Disease	GNBR::Te::Gene:Disease	0.015668214654282763
GNBR::Pa::Compound:Disease	GNBR::X::Gene:Disease	0.015657894736842103
GNBR::N::Compound:Gene	Hetionet::DpS::Disease:Symptom	0.015657894736842103
GNBR::J::Compound:Disease	INTACT::DIRECT INTERACTION::Compound:Gene	0.01565531475748194
DGIDB::AGONIST::Gene:Compound	DRUGBANK::carrier::Compound:Gene	0.01562644355988009
Hetionet::GcG::Gene:Gene	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.01562005503955968
GNBR::A+::Compound:Gene	GNBR::L::Gene:Disease	0.01562005503955968
GNBR::C::Compound:Disease	Hetionet::CpD::Compound:Disease	0.015614035087719292
GNBR::A-::Compound:Gene	GNBR::L::Gene:Disease	0.015609735122119021
bioarx::DrugVirGen:Compound:Gene	GNBR::C::Compound:Disease	0.015586515307877538
DGIDB::PARTIAL AGONIST::Gene:Compound	DRUGBANK::treats::Compound:Disease	0.015586515307877535
DGIDB::PARTIAL AGONIST::Gene:Compound	GNBR::E+::Gene:Gene	0.01556796402771635
GNBR::Y::Gene:Disease	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.015551255589955277
GNBR::O::Compound:Gene	GNBR::J::Gene:Disease	0.015551255589955277
Hetionet::DdG::Disease:Gene	Hetionet::DrD::Disease:Disease	0.015551255589955276
GNBR::E-::Compound:Gene	GNBR::G::Gene:Disease	0.015551255589955276
DGIDB::AGONIST::Gene:Compound	GNBR::K::Compound:Gene	0.015551255589955272
GNBR::Md::Gene:Disease	Hetionet::Gr>G::Gene:Gene	0.015546955624355003
GNBR::J::Gene:Disease	STRING::EXPRESSION::Gene:Gene	0.015540935672514617
GNBR::J::Compound:Disease	INTACT::ASSOCIATION::Compound:Gene	0.015540935672514617
Hetionet::GpBP::Gene:Biological Process	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.015526192933313676
GNBR::Mp::Compound:Disease	Hetionet::GpMF::Gene:Molecular Function	0.015517715858273133
INTACT::PHYSICAL ASSOCIATION::Compound:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.015513784461152876
GNBR::N::Compound:Gene	GNBR::C::Compound:Disease	0.015509484495552606
DGIDB::ACTIVATOR::Gene:Compound	GNBR::E+::Gene:Gene	0.015507395940832471
DGIDB::AGONIST::Gene:Compound	Hetionet::CbG::Compound:Gene	0.015507395940832471
DRUGBANK::enzyme::Compound:Gene	STRING::PTMOD::Gene:Gene	0.015499164578111947
GNBR::K::Compound:Gene	Hetionet::DpS::Disease:Symptom	0.015492776057791533
GNBR::Pr::Compound:Disease	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.01548847609219126
DGIDB::CHANNEL BLOCKER::Gene:Compound	GNBR::T::Compound:Disease	0.015482456140350875
GNBR::A-::Compound:Gene	Hetionet::CuG::Compound:Gene	0.015482456140350874
GNBR::K::Compound:Gene	Hetionet::GpBP::Gene:Biological Process	0.015482456140350874
bioarx::DrugHumGen:Compound:Gene	GNBR::X::Gene:Disease	0.01548245614035087
GNBR::Pa::Compound:Disease	INTACT::DIRECT INTERACTION::Gene:Gene	0.015478156174750601
GNBR::Sa::Compound:Disease	Hetionet::GpCC::Gene:Cellular Component	0.015463734751660447
bioarx::Covid2_acc_host_gene::Disease:Gene	GNBR::A-::Compound:Gene	0.015459236326109389
Hetionet::GpCC::Gene:Cellular Component	STRING::OTHER::Gene:Gene	0.015459236326109387
GNBR::O::Compound:Gene	INTACT::ASSOCIATION::Compound:Gene	0.015459236326109387
GNBR::O::Compound:Gene	Hetionet::GpMF::Gene:Molecular Function	0.015459236326109387
DRUGBANK::treats::Compound:Disease	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.015459236326109387
DGIDB::ANTAGONIST::Gene:Compound	Hetionet::AeG::Anatomy:Gene	0.015448916408668729
GNBR::H::Gene:Gene	Hetionet::AeG::Anatomy:Gene	0.015440685045948201
Hetionet::CtD::Compound:Disease	Hetionet::DuG::Disease:Gene	0.015434296525627791
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::AeG::Anatomy:Gene	0.015434296525627791
DGIDB::OTHER::Gene:Compound	GNBR::E::Compound:Gene	0.015427785149147378
GNBR::G::Gene:Disease	Hetionet::CuG::Compound:Gene	0.015423976608187133
GNBR::G::Gene:Disease	Hetionet::CdG::Compound:Gene	0.015423976608187128
INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	STRING::EXPRESSION::Gene:Gene	0.015400756793945647
GNBR::B::Compound:Gene	Hetionet::DlA::Disease:Anatomy	0.015400756793945647
DGIDB::AGONIST::Gene:Compound	Hetionet::PCiC::Pharmacologic Class:Compound	0.015400756793945647
bioarx::HumGenHumGen:Gene:Gene	Hetionet::DdG::Disease:Gene	0.015400756793945647
bioarx::VirGenHumGen:Gene:Gene	GNBR::Pa::Compound:Disease	0.015400756793945645
bioarx::HumGenHumGen:Gene:Gene	Hetionet::DrD::Disease:Disease	0.015400756793945645
Hetionet::AeG::Anatomy:Gene	INTACT::DIRECT INTERACTION::Compound:Gene	0.015396456828345374
GNBR::Pa::Compound:Disease	GNBR::Y::Gene:Disease	0.015396456828345373
DGIDB::CHANNEL BLOCKER::Gene:Compound	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.015361197110423115
bioarx::DrugHumGen:Compound:Gene	DGIDB::MODULATOR::Gene:Compound	0.015361197110423113
bioarx::DrugHumGen:Compound:Gene	GNBR::U::Gene:Disease	0.01535689714482284
Hetionet::DdG::Disease:Gene	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.01535259717922256
DGIDB::BLOCKER::Gene:Compound	GNBR::W::Gene:Gene	0.015350877192982454
INTACT::PHYSICAL ASSOCIATION::Compound:Gene	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.015348665782102313
GNBR::E::Gene:Gene	Hetionet::GpCC::Gene:Cellular Component	0.015348665782102313
GNBR::E-::Compound:Gene	Hetionet::DaG::Disease:Gene	0.015342277261781905
DRUGBANK::x-atc::Compound:Atc	Hetionet::DlA::Disease:Anatomy	0.015342277261781905
Hetionet::CbG::Compound:Gene	Hetionet::DuG::Disease:Gene	0.015342277261781903
GNBR::N::Compound:Gene	GNBR::Te::Gene:Disease	0.015337977296181629
GNBR::Pa::Compound:Disease	STRING::BINDING::Gene:Gene	0.015326135852451642
