relation1	relation2	percentage of overlapping predicted edges
DRUGBANK::carrier::Compound:Gene	Hetionet::PCiC::Pharmacologic Class:Compound	0.010175438596491226
GNBR::G::Gene:Disease	Hetionet::CdG::Compound:Gene	0.01017113863089095
DRUGBANK::treats::Compound:Disease	GNBR::E+::Gene:Gene	0.01017113863089095
Hetionet::AdG::Anatomy:Gene	Hetionet::CcSE::Compound:Side Effect	0.010116959064327483
GNBR::Ud::Gene:Disease	Hetionet::DdG::Disease:Gene	0.010116959064327483
GNBR::E+::Compound:Gene	GNBR::in_tax::Gene:Tax	0.010116959064327483
DGIDB::ACTIVATOR::Gene:Compound	Hetionet::DuG::Disease:Gene	0.010116959064327483
bioarx::VirGenHumGen:Gene:Gene	DGIDB::MODULATOR::Gene:Compound	0.010112659098727208
Hetionet::CpD::Compound:Disease	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.010102339181286548
DGIDB::PARTIAL AGONIST::Gene:Compound	GNBR::K::Compound:Gene	0.01005847953216374
GNBR::Pa::Compound:Disease	Hetionet::GpCC::Gene:Cellular Component	0.010043859649122806
GNBR::J::Compound:Disease	GNBR::D::Gene:Disease	0.010039559683522532
bioarx::DrugHumGen:Compound:Gene	Hetionet::PCiC::Pharmacologic Class:Compound	0.01003095975232198
DGIDB::PARTIAL AGONIST::Gene:Compound	Hetionet::CcSE::Compound:Side Effect	0.01002063983488132
bioarx::DrugVirGen:Compound:Gene	DRUGBANK::carrier::Compound:Gene	0.01002063983488132
GNBR::Te::Gene:Disease	Hetionet::AeG::Anatomy:Gene	0.009985380116959063
DGIDB::PARTIAL AGONIST::Gene:Compound	GNBR::U::Gene:Disease	0.009985380116959063
bioarx::VirGenHumGen:Gene:Gene	DGIDB::CHANNEL BLOCKER::Gene:Compound	0.00996216030271758
DRUGBANK::treats::Compound:Disease	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.009962160302717576
bioarx::Coronavirus_ass_host_gene::Disease:Gene	STRING::OTHER::Gene:Gene	0.009951840385276916
GNBR::Pa::Compound:Disease	GNBR::D::Gene:Disease	0.009941520467836258
GNBR::G::Gene:Disease	Hetionet::PCiC::Pharmacologic Class:Compound	0.009926900584795319
GNBR::A+::Compound:Gene	Hetionet::CpD::Compound:Disease	0.009926900584795319
bioarx::Covid2_acc_host_gene::Disease:Gene	DGIDB::CHANNEL BLOCKER::Gene:Compound	0.009926900584795317
GNBR::Y::Gene:Disease	INTACT::DIRECT INTERACTION::Compound:Gene	0.009903680770553834
GNBR::A-::Compound:Gene	GNBR::Te::Gene:Disease	0.009893360853113176
GNBR::J::Compound:Disease	INTACT::ASSOCIATION::Compound:Gene	0.009893360853113174
DRUGBANK::target::Compound:Gene	GNBR::T::Compound:Disease	0.009893360853113174
DGIDB::MODULATOR::Gene:Compound	Hetionet::GpBP::Gene:Biological Process	0.009845201238390089
bioarx::DrugHumGen:Compound:Gene	GNBR::X::Gene:Disease	0.009834881320949434
GNBR::J::Gene:Disease	Hetionet::CbG::Compound:Gene	0.00983488132094943
GNBR::N::Compound:Gene	GNBR::Te::Gene:Disease	0.00983488132094943
GNBR::A+::Compound:Gene	Hetionet::CcSE::Compound:Side Effect	0.00983488132094943
DGIDB::CHANNEL BLOCKER::Gene:Compound	GNBR::L::Gene:Disease	0.00983488132094943
GNBR::O::Compound:Gene	Hetionet::CcSE::Compound:Side Effect	0.009834881320949429
Hetionet::GpBP::Gene:Biological Process	Hetionet::AdG::Anatomy:Gene	0.009776401788785688
GNBR::J::Gene:Disease	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.009776401788785688
DGIDB::ANTAGONIST::Gene:Compound	Hetionet::DaG::Disease:Gene	0.009776401788785688
GNBR::K::Compound:Gene	Hetionet::CpD::Compound:Disease	0.009776401788785687
DGIDB::CHANNEL BLOCKER::Gene:Compound	Hetionet::GpPW::Gene:Pathway	0.009776401788785687
bioarx::DrugHumGen:Compound:Gene	GNBR::L::Gene:Disease	0.009776401788785687
GNBR::L::Gene:Disease	Hetionet::AeG::Anatomy:Gene	0.009766081871345027
DRUGBANK::treats::Compound:Disease	GNBR::Q::Gene:Gene	0.009766081871345027
DRUGBANK::enzyme::Compound:Gene	GNBR::T::Compound:Disease	0.009766081871345027
DGIDB::BLOCKER::Gene:Compound	Hetionet::CpD::Compound:Disease	0.009766081871345027
bioarx::Coronavirus_ass_host_gene::Disease:Gene	GNBR::V+::Gene:Gene	0.009761781905744752
GNBR::E-::Compound:Gene	GNBR::L::Gene:Disease	0.009717922256621945
GNBR::A-::Compound:Gene	Hetionet::PCiC::Pharmacologic Class:Compound	0.009717922256621945
DGIDB::ANTAGONIST::Gene:Compound	GNBR::E+::Compound:Gene	0.009717922256621945
DGIDB::ANTAGONIST::Gene:Compound	GNBR::A+::Compound:Gene	0.009717922256621945
GNBR::D::Gene:Disease	Hetionet::GpMF::Gene:Molecular Function	0.009707602339181285
DRUGBANK::x-atc::Compound:Atc	Hetionet::DuG::Disease:Gene	0.009707602339181285
GNBR::B::Compound:Gene	GNBR::C::Compound:Disease	0.009707602339181283
DRUGBANK::treats::Compound:Disease	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.009707602339181283
bioarx::DrugVirGen:Compound:Gene	GNBR::K::Compound:Gene	0.009707602339181283
DGIDB::ANTAGONIST::Gene:Compound	GNBR::K::Compound:Gene	0.009659442724458202
Hetionet::GpPW::Gene:Pathway	INTACT::DIRECT INTERACTION::Compound:Gene	0.009649122807017543
Hetionet::GpPW::Gene:Pathway	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.009649122807017543
Hetionet::CpD::Compound:Disease	Hetionet::AuG::Anatomy:Gene	0.009649122807017543
Hetionet::CbG::Compound:Gene	Hetionet::GpPW::Gene:Pathway	0.009649122807017541
GNBR::B::Compound:Gene	Hetionet::CcSE::Compound:Side Effect	0.009649122807017541
bioarx::Coronavirus_ass_host_gene::Disease:Gene	DGIDB::BLOCKER::Gene:Compound	0.009649122807017541
GNBR::Z::Compound:Gene	GNBR::C::Compound:Disease	0.009644822841417267
GNBR::O::Compound:Gene	GNBR::J::Compound:Disease	0.009644822841417267
GNBR::in_tax::Gene:Tax	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.009590643274853799
DRUGBANK::x-atc::Compound:Atc	GNBR::E::Compound:Gene	0.009590643274853799
DGIDB::CHANNEL BLOCKER::Gene:Compound	GNBR::in_tax::Gene:Tax	0.009590643274853799
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	GNBR::L::Gene:Disease	0.009590643274853795
DGIDB::INHIBITOR::Gene:Compound	GNBR::Te::Gene:Disease	0.009590643274853795
bioarx::VirGenHumGen:Gene:Gene	Hetionet::GpCC::Gene:Cellular Component	0.009590643274853795
DGIDB::ANTIBODY::Gene:Compound	Hetionet::GpPW::Gene:Pathway	0.009586343309253524
GNBR::G::Gene:Disease	Hetionet::AeG::Anatomy:Gene	0.009576023391812865
DGIDB::CHANNEL BLOCKER::Gene:Compound	GNBR::U::Gene:Disease	0.009576023391812865
Hetionet::CtD::Compound:Disease	Hetionet::CdG::Compound:Gene	0.009532163742690057
GNBR::in_tax::Gene:Tax	Hetionet::CuG::Compound:Gene	0.009532163742690057
DRUGBANK::carrier::Compound:Gene	GNBR::in_tax::Gene:Tax	0.009532163742690057
GNBR::A+::Compound:Gene	GNBR::U::Gene:Disease	0.009532163742690053
DRUGBANK::carrier::Compound:Gene	Hetionet::GpPW::Gene:Pathway	0.009532163742690053
DGIDB::ANTIBODY::Gene:Compound	GNBR::K::Compound:Gene	0.009532163742690053
DGIDB::BLOCKER::Gene:Compound	GNBR::Te::Gene:Disease	0.009517543859649123
GNBR::C::Compound:Disease	GNBR::D::Gene:Disease	0.009484004127966976
GNBR::U::Gene:Disease	Hetionet::CbG::Compound:Gene	0.009459064327485379
GNBR::L::Gene:Disease	Hetionet::CbG::Compound:Gene	0.009459064327485379
DRUGBANK::target::Compound:Gene	Hetionet::PCiC::Pharmacologic Class:Compound	0.009459064327485379
GNBR::Te::Gene:Disease	Hetionet::CtD::Compound:Disease	0.009435844513243894
GNBR::Md::Gene:Disease	STRING::CATALYSIS::Gene:Gene	0.009400584795321633
GNBR::U::Gene:Disease	Hetionet::CdG::Compound:Gene	0.00936704506363949
GNBR::Z::Compound:Gene	GNBR::Pa::Compound:Disease	0.00936704506363949
DRUGBANK::treats::Compound:Disease	INTACT::CLEAVAGE REACTION::Gene:Gene	0.00936704506363949
Hetionet::DpS::Disease:Symptom	Hetionet::GpMF::Gene:Molecular Function	0.009318885448916408
GNBR::A+::Compound:Gene	Hetionet::CtD::Compound:Disease	0.009308565531475748
DRUGBANK::treats::Compound:Disease	INTACT::ASSOCIATION::Gene:Gene	0.009308565531475748
DGIDB::MODULATOR::Gene:Compound	Hetionet::DpS::Disease:Symptom	0.009308565531475748
DRUGBANK::ddi-interactor-in::Compound:Compound	DRUGBANK::treats::Compound:Disease	0.009308565531475745
DGIDB::CHANNEL BLOCKER::Gene:Compound	Hetionet::DdG::Disease:Gene	0.009308565531475745
bioarx::DrugVirGen:Compound:Gene	GNBR::U::Gene:Disease	0.009308565531475745
GNBR::Pr::Compound:Disease	Hetionet::GpCC::Gene:Cellular Component	0.009298245614035085
Hetionet::CtD::Compound:Disease	INTACT::ASSOCIATION::Compound:Gene	0.009250085999312006
GNBR::E+::Compound:Gene	Hetionet::CpD::Compound:Disease	0.009250085999312003
bioarx::DrugVirGen:Compound:Gene	GNBR::Y::Gene:Disease	0.009250085999312003
DGIDB::PARTIAL AGONIST::Gene:Compound	GNBR::Ud::Gene:Disease	0.009250085999312001
DRUGBANK::treats::Compound:Disease	GNBR::W::Gene:Gene	0.009239766081871343
GNBR::C::Compound:Disease	Hetionet::AdG::Anatomy:Gene	0.00919160646714826
DGIDB::AGONIST::Gene:Compound	INTACT::ASSOCIATION::Compound:Gene	0.00919160646714826
DGIDB::OTHER::Gene:Compound	GNBR::K::Compound:Gene	0.00919160646714826
GNBR::Ud::Gene:Disease	Hetionet::DaG::Disease:Gene	0.009191606467148259
GNBR::X::Gene:Disease	Hetionet::CuG::Compound:Gene	0.009191606467148259
GNBR::Y::Gene:Disease	Hetionet::CtD::Compound:Disease	0.009191606467148259
DRUGBANK::target::Compound:Gene	Hetionet::GpPW::Gene:Pathway	0.009191606467148259
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	GNBR::Y::Gene:Disease	0.009191606467148259
bioarx::DrugVirGen:Compound:Gene	Hetionet::DaG::Disease:Gene	0.009191606467148259
DRUGBANK::carrier::Compound:Gene	Hetionet::CtD::Compound:Disease	0.009181286549707601
bioarx::DrugVirGen:Compound:Gene	GNBR::E::Compound:Gene	0.009181286549707601
GNBR::Pr::Compound:Disease	Hetionet::CuG::Compound:Gene	0.0091812865497076
bioarx::Covid2_acc_host_gene::Disease:Gene	DGIDB::AGONIST::Gene:Compound	0.0091812865497076
GNBR::in_tax::Gene:Tax	INTACT::DIRECT INTERACTION::Compound:Gene	0.009122807017543859
DGIDB::CHANNEL BLOCKER::Gene:Compound	INTACT::ASSOCIATION::Compound:Gene	0.009122807017543859
DRUGBANK::x-atc::Compound:Atc	Hetionet::DaG::Disease:Gene	0.009122807017543857
DRUGBANK::x-atc::Compound:Atc	Hetionet::CuG::Compound:Gene	0.009122807017543857
DGIDB::ACTIVATOR::Gene:Compound	GNBR::in_tax::Gene:Tax	0.009122807017543857
GNBR::in_tax::Gene:Tax	Hetionet::CdG::Compound:Gene	0.009122807017543855
DGIDB::CHANNEL BLOCKER::Gene:Compound	DRUGBANK::x-atc::Compound:Atc	0.009118507051943585
DGIDB::ANTAGONIST::Gene:Compound	Hetionet::CuG::Compound:Gene	0.009118507051943585
GNBR::A-::Compound:Gene	GNBR::L::Gene:Disease	0.009064327485380115
GNBR::A+::Compound:Gene	Hetionet::PCiC::Pharmacologic Class:Compound	0.009064327485380115
DGIDB::AGONIST::Gene:Compound	Hetionet::DdG::Disease:Gene	0.009064327485380115
bioarx::Covid2_acc_host_gene::Disease:Gene	DGIDB::ANTAGONIST::Gene:Compound	0.009064327485380115
Hetionet::DrD::Disease:Disease	Hetionet::DuG::Disease:Gene	0.009064327485380113
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	GNBR::Md::Gene:Disease	0.009064327485380113
DGIDB::ANTAGONIST::Gene:Compound	INTACT::ASSOCIATION::Compound:Gene	0.00904970760233918
GNBR::O::Compound:Gene	GNBR::C::Compound:Disease	0.009036807705538354
GNBR::E-::Compound:Gene	Hetionet::GpPW::Gene:Pathway	0.009005847953216373
GNBR::A+::Compound:Gene	GNBR::in_tax::Gene:Tax	0.009005847953216373
DGIDB::PARTIAL AGONIST::Gene:Compound	Hetionet::DpS::Disease:Symptom	0.009005847953216373
GNBR::N::Compound:Gene	GNBR::U::Gene:Disease	0.009005847953216371
bioarx::DrugHumGen:Compound:Gene	GNBR::in_tax::Gene:Tax	0.009005847953216371
bioarx::VirGenHumGen:Gene:Gene	DGIDB::ACTIVATOR::Gene:Compound	0.009005847953216371
GNBR::U::Gene:Disease	Hetionet::CpD::Compound:Disease	0.008991228070175437
GNBR::C::Compound:Disease	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.008968008255933952
Hetionet::CcSE::Compound:Side Effect	INTACT::DIRECT INTERACTION::Compound:Gene	0.008947368421052627
GNBR::G::Gene:Disease	INTACT::DIRECT INTERACTION::Compound:Gene	0.008947368421052627
DGIDB::CHANNEL BLOCKER::Gene:Compound	GNBR::K::Compound:Gene	0.008947368421052627
GNBR::Ud::Gene:Disease	Hetionet::AeG::Anatomy:Gene	0.008932748538011695
bioarx::Coronavirus_ass_host_gene::Disease:Gene	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.00892844857241142
bioarx::Coronavirus_ass_host_gene::Disease:Gene	Hetionet::GcG::Gene:Gene	0.00892844857241142
GNBR::N::Compound:Gene	Hetionet::CpD::Compound:Disease	0.00887426900584795
DGIDB::CHANNEL BLOCKER::Gene:Compound	Hetionet::DpS::Disease:Symptom	0.00887426900584795
DGIDB::AGONIST::Gene:Compound	Hetionet::CuG::Compound:Gene	0.00887426900584795
GNBR::Z::Compound:Gene	GNBR::Pr::Compound:Disease	0.008869969040247677
DRUGBANK::treats::Compound:Disease	Hetionet::GpCC::Gene:Cellular Component	0.008851049191606467
bioarx::DrugVirGen:Compound:Gene	GNBR::A+::Compound:Gene	0.008851049191606467
GNBR::J::Compound:Disease	Hetionet::CuG::Compound:Gene	0.008840729274165807
GNBR::O::Compound:Gene	GNBR::Pr::Compound:Disease	0.008840729274165803
DRUGBANK::treats::Compound:Disease	Hetionet::GiG::Gene:Gene	0.008782249742002061
DRUGBANK::target::Compound:Gene	GNBR::U::Gene:Disease	0.008782249742002061
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	GNBR::N::Compound:Gene	0.008782249742002061
bioarx::DrugVirGen:Compound:Gene	GNBR::O::Compound:Gene	0.008723770209838323
GNBR::J::Gene:Disease	INTACT::DIRECT INTERACTION::Compound:Gene	0.008723770209838319
GNBR::J::Gene:Disease	Hetionet::AeG::Anatomy:Gene	0.008723770209838319
DRUGBANK::x-atc::Compound:Atc	GNBR::A+::Compound:Gene	0.008723770209838319
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	GNBR::A+::Compound:Gene	0.008723770209838319
DGIDB::OTHER::Gene:Compound	GNBR::E-::Compound:Gene	0.008723770209838317
DRUGBANK::treats::Compound:Disease	STRING::INHIBITION::Gene:Gene	0.00871345029239766
DRUGBANK::enzyme::Compound:Gene	DRUGBANK::treats::Compound:Disease	0.008665290677674577
GNBR::Y::Gene:Disease	STRING::PTMOD::Gene:Gene	0.008665290677674575
GNBR::E-::Compound:Gene	Hetionet::PCiC::Pharmacologic Class:Compound	0.008665290677674575
DRUGBANK::x-atc::Compound:Atc	GNBR::L::Gene:Disease	0.008665290677674575
GNBR::Md::Gene:Disease	STRING::ACTIVATION::Gene:Gene	0.008654970760233915
GNBR::N::Compound:Gene	GNBR::X::Gene:Disease	0.008654970760233915
DGIDB::BLOCKER::Gene:Compound	GNBR::in_tax::Gene:Tax	0.008654970760233915
bioarx::DrugVirGen:Compound:Gene	GNBR::E-::Compound:Gene	0.008654970760233915
Hetionet::GpBP::Gene:Biological Process	Hetionet::GpMF::Gene:Molecular Function	0.008606811145510833
DGIDB::CHANNEL BLOCKER::Gene:Compound	Hetionet::DuG::Disease:Gene	0.008596491228070175
DGIDB::BINDER::Gene:Compound	Hetionet::DdG::Disease:Gene	0.008596491228070175
GNBR::O::Compound:Gene	Hetionet::GpPW::Gene:Pathway	0.008596491228070173
GNBR::N::Compound:Gene	Hetionet::PCiC::Pharmacologic Class:Compound	0.008596491228070173
GNBR::E::Compound:Gene	Hetionet::PCiC::Pharmacologic Class:Compound	0.008596491228070173
DRUGBANK::enzyme::Compound:Gene	Hetionet::PCiC::Pharmacologic Class:Compound	0.008596491228070173
DRUGBANK::x-atc::Compound:Atc	GNBR::Ud::Gene:Disease	0.008596491228070173
bioarx::DrugHumGen:Compound:Gene	GNBR::Te::Gene:Disease	0.008596491228070173
Hetionet::AeG::Anatomy:Gene	STRING::CATALYSIS::Gene:Gene	0.008538011695906431
GNBR::X::Gene:Disease	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.008538011695906431
GNBR::Te::Gene:Disease	INTACT::ASSOCIATION::Compound:Gene	0.008538011695906431
GNBR::Y::Gene:Disease	INTACT::ASSOCIATION::Compound:Gene	0.008538011695906431
GNBR::N::Compound:Gene	Hetionet::CcSE::Compound:Side Effect	0.008538011695906431
GNBR::E::Compound:Gene	Hetionet::CcSE::Compound:Side Effect	0.008538011695906431
DGIDB::OTHER::Gene:Compound	Hetionet::DaG::Disease:Gene	0.008538011695906431
bioarx::Coronavirus_ass_host_gene::Disease:Gene	DGIDB::BINDER::Gene:Compound	0.008538011695906431
bioarx::VirGenHumGen:Gene:Gene	DGIDB::BINDER::Gene:Compound	0.008538011695906431
GNBR::Mp::Compound:Disease	Hetionet::CuG::Compound:Gene	0.00853801169590643
GNBR::E::Compound:Gene	Hetionet::GpPW::Gene:Pathway	0.00853801169590643
DRUGBANK::carrier::Compound:Gene	GNBR::L::Gene:Disease	0.00853801169590643
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	GNBR::Ud::Gene:Disease	0.00853801169590643
bioarx::Covid2_acc_host_gene::Disease:Gene	Hetionet::GpBP::Gene:Biological Process	0.00853801169590643
DRUGBANK::target::Compound:Gene	DRUGBANK::treats::Compound:Disease	0.008533711730306157
DRUGBANK::target::Compound:Gene	GNBR::in_tax::Gene:Tax	0.00847953216374269
Hetionet::CpD::Compound:Disease	INTACT::ASSOCIATION::Compound:Gene	0.008479532163742688
GNBR::E+::Compound:Gene	Hetionet::GpPW::Gene:Pathway	0.008479532163742688
GNBR::E::Compound:Gene	GNBR::L::Gene:Disease	0.008479532163742688
DGIDB::AGONIST::Gene:Compound	Hetionet::DaG::Disease:Gene	0.008479532163742688
DGIDB::ANTAGONIST::Gene:Compound	Hetionet::DuG::Disease:Gene	0.008479532163742688
DGIDB::INHIBITOR::Gene:Compound	INTACT::ASSOCIATION::Compound:Gene	0.008479532163742688
GNBR::O::Compound:Gene	Hetionet::PCiC::Pharmacologic Class:Compound	0.008421052631578945
GNBR::E-::Compound:Gene	GNBR::in_tax::Gene:Tax	0.008421052631578945
DGIDB::ANTIBODY::Gene:Compound	Hetionet::DaG::Disease:Gene	0.008421052631578945
DGIDB::INHIBITOR::Gene:Compound	Hetionet::DaG::Disease:Gene	0.008421052631578945
bioarx::DrugHumGen:Compound:Gene	Hetionet::CpD::Compound:Disease	0.008421052631578945
bioarx::Coronavirus_ass_host_gene::Disease:Gene	INTACT::DIRECT INTERACTION::Gene:Gene	0.008343653250773993
bioarx::Coronavirus_ass_host_gene::Disease:Gene	GNBR::H::Gene:Gene	0.008343653250773993
GNBR::L::Gene:Disease	Hetionet::DrD::Disease:Disease	0.00826625386996904
GNBR::B::Compound:Gene	GNBR::Pr::Compound:Disease	0.008255933952528377
DRUGBANK::target::Compound:Gene	GNBR::Te::Gene:Disease	0.008197454420364639
GNBR::Pa::Compound:Disease	Hetionet::CbG::Compound:Gene	0.008197454420364635
Hetionet::GpCC::Gene:Cellular Component	STRING::CATALYSIS::Gene:Gene	0.008187134502923975
GNBR::Md::Gene:Disease	GNBR::I::Gene:Gene	0.008187134502923975
DRUGBANK::treats::Compound:Disease	Hetionet::CrC::Compound:Compound	0.008187134502923974
GNBR::Ud::Gene:Disease	Hetionet::CpD::Compound:Disease	0.008138974888200893
DRUGBANK::x-atc::Compound:Atc	GNBR::N::Compound:Gene	0.008138974888200893
GNBR::Sa::Compound:Disease	Hetionet::CuG::Compound:Gene	0.008138974888200892
GNBR::O::Compound:Gene	GNBR::Mp::Compound:Disease	0.008138974888200892
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.00813315339631129
DRUGBANK::treats::Compound:Disease	INTACT::COLOCALIZATION::Gene:Gene	0.008128654970760232
DRUGBANK::treats::Compound:Disease	GNBR::H::Gene:Gene	0.008128654970760232
DRUGBANK::carrier::Compound:Gene	GNBR::Md::Gene:Disease	0.008128654970760232
bioarx::Covid2_acc_host_gene::Disease:Gene	DGIDB::BINDER::Gene:Compound	0.008128654970760232
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	GNBR::G::Gene:Disease	0.00808049535603715
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	GNBR::Md::Gene:Disease	0.00808049535603715
DGIDB::BLOCKER::Gene:Compound	Hetionet::GpBP::Gene:Biological Process	0.00808049535603715
bioarx::Covid2_acc_host_gene::Disease:Gene	DGIDB::OTHER::Gene:Compound	0.008074673864147548
GNBR::T::Compound:Disease	Hetionet::GpCC::Gene:Cellular Component	0.008070175438596491
GNBR::A-::Compound:Gene	Hetionet::CcSE::Compound:Side Effect	0.008070175438596491
Hetionet::DdG::Disease:Gene	STRING::BINDING::Gene:Gene	0.00807017543859649
GNBR::E-::Compound:Gene	Hetionet::CtD::Compound:Disease	0.00807017543859649
DRUGBANK::carrier::Compound:Gene	GNBR::J::Gene:Disease	0.00807017543859649
bioarx::DrugHumGen:Compound:Gene	Hetionet::CcSE::Compound:Side Effect	0.00807017543859649
GNBR::Te::Gene:Disease	Hetionet::DlA::Disease:Anatomy	0.008070175438596488
Hetionet::AuG::Anatomy:Gene	STRING::CATALYSIS::Gene:Gene	0.008011695906432748
GNBR::Y::Gene:Disease	Hetionet::GpCC::Gene:Cellular Component	0.008011695906432748
GNBR::U::Gene:Disease	INTACT::ASSOCIATION::Compound:Gene	0.008011695906432748
GNBR::A-::Compound:Gene	GNBR::X::Gene:Disease	0.008011695906432748
GNBR::K::Compound:Gene	Hetionet::PCiC::Pharmacologic Class:Compound	0.008011695906432748
DGIDB::MODULATOR::Gene:Compound	Hetionet::DdG::Disease:Gene	0.008011695906432748
Hetionet::GpBP::Gene:Biological Process	Hetionet::DlA::Disease:Anatomy	0.008011695906432746
GNBR::O::Compound:Gene	Hetionet::CtD::Compound:Disease	0.008011695906432746
GNBR::B::Compound:Gene	Hetionet::CtD::Compound:Disease	0.008011695906432746
GNBR::A-::Compound:Gene	GNBR::U::Gene:Disease	0.008011695906432746
DGIDB::BLOCKER::Gene:Compound	Hetionet::CcSE::Compound:Side Effect	0.008011695906432746
DGIDB::BINDER::Gene:Compound	Hetionet::DuG::Disease:Gene	0.008011695906432746
bioarx::Covid2_acc_host_gene::Disease:Gene	DGIDB::ACTIVATOR::Gene:Compound	0.008011695906432746
GNBR::Md::Gene:Disease	STRING::BINDING::Gene:Gene	0.008007395940832473
GNBR::Md::Gene:Disease	GNBR::W::Gene:Gene	0.008007395940832473
DRUGBANK::ddi-interactor-in::Compound:Compound	GNBR::Md::Gene:Disease	0.008007395940832473
GNBR::Mp::Compound:Disease	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.008007395940832471
GNBR::E-::Compound:Gene	GNBR::Pr::Compound:Disease	0.008007395940832471
GNBR::E+::Compound:Gene	Hetionet::CcSE::Compound:Side Effect	0.007953216374269005
DRUGBANK::carrier::Compound:Gene	GNBR::X::Gene:Disease	0.007953216374269005
GNBR::Ud::Gene:Disease	INTACT::ASSOCIATION::Compound:Gene	0.007953216374269004
GNBR::Ud::Gene:Disease	Hetionet::CtD::Compound:Disease	0.007953216374269004
GNBR::Te::Gene:Disease	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.007953216374269004
GNBR::A-::Compound:Gene	Hetionet::CpD::Compound:Disease	0.007953216374269004
GNBR::N::Compound:Gene	Hetionet::GpPW::Gene:Pathway	0.007953216374269004
GNBR::A+::Compound:Gene	Hetionet::GpPW::Gene:Pathway	0.007953216374269004
DGIDB::CHANNEL BLOCKER::Gene:Compound	GNBR::E-::Compound:Gene	0.007953216374269004
DGIDB::ANTAGONIST::Gene:Compound	GNBR::N::Compound:Gene	0.007953216374269004
bioarx::VirGenHumGen:Gene:Gene	DGIDB::ANTIBODY::Gene:Compound	0.007953216374269004
GNBR::L::Gene:Disease	INTACT::DIRECT INTERACTION::Compound:Gene	0.007894736842105262
GNBR::E::Compound:Gene	GNBR::in_tax::Gene:Tax	0.007894736842105262
GNBR::B::Compound:Gene	GNBR::J::Compound:Disease	0.007880116959064326
bioarx::Coronavirus_ass_host_gene::Disease:Gene	Hetionet::CrC::Compound:Compound	0.007846577227382181
DGIDB::BLOCKER::Gene:Compound	GNBR::Md::Gene:Disease	0.007821637426900584
DGIDB::BINDER::Gene:Compound	Hetionet::DpS::Disease:Symptom	0.007821637426900584
GNBR::E+::Compound:Gene	GNBR::C::Compound:Disease	0.007798417612659099
GNBR::Z::Compound:Gene	Hetionet::CtD::Compound:Disease	0.007798417612659096
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	GNBR::Te::Gene:Disease	0.007763157894736838
Hetionet::CuG::Compound:Gene	Hetionet::GpPW::Gene:Pathway	0.007739938080495354
Hetionet::DaG::Disease:Gene	Hetionet::GpPW::Gene:Pathway	0.0077296181630546945
DRUGBANK::treats::Compound:Disease	GNBR::I::Gene:Gene	0.0077296181630546945
bioarx::VirGenHumGen:Gene:Gene	STRING::ACTIVATION::Gene:Gene	0.0077296181630546945
GNBR::Sa::Compound:Disease	INTACT::DIRECT INTERACTION::Compound:Gene	0.007729618163054692
GNBR::Te::Gene:Disease	STRING::PTMOD::Gene:Gene	0.007671138630890952
GNBR::Sa::Compound:Disease	Hetionet::DaG::Disease:Gene	0.00767113863089095
bioarx::DrugVirGen:Compound:Gene	DRUGBANK::enzyme::Compound:Gene	0.00767113863089095
GNBR::A+::Compound:Gene	GNBR::C::Compound:Disease	0.0076608187134502926
DRUGBANK::treats::Compound:Disease	STRING::EXPRESSION::Gene:Gene	0.00766081871345029
Hetionet::GpMF::Gene:Molecular Function	Hetionet::GpCC::Gene:Cellular Component	0.00761265909872721
Hetionet::GpMF::Gene:Molecular Function	Hetionet::PCiC::Pharmacologic Class:Compound	0.00761265909872721
bioarx::VirGenHumGen:Gene:Gene	STRING::BINDING::Gene:Gene	0.00761265909872721
bioarx::VirGenHumGen:Gene:Gene	DGIDB::AGONIST::Gene:Compound	0.00761265909872721
Hetionet::CtD::Compound:Disease	Hetionet::AdG::Anatomy:Gene	0.007612659098727208
GNBR::G::Gene:Disease	Hetionet::CuG::Compound:Gene	0.007612659098727208
GNBR::A-::Compound:Gene	GNBR::J::Gene:Disease	0.007612659098727208
