relation1	relation2	percentage of overlapping predicted edges
DRUGBANK::target::Compound:Gene	Hetionet::CtD::Compound:Disease	0.19933731301378366
DGIDB::MODULATOR::Gene:Compound	Hetionet::PCiC::Pharmacologic Class:Compound	0.1992029264165486
GNBR::Ud::Gene:Disease	STRING::REACTION::Gene:Gene	0.19918888816721642
GNBR::A+::Compound:Gene	Hetionet::CdG::Compound:Gene	0.1991307351059673
GNBR::N::Compound:Gene	Hetionet::CpD::Compound:Disease	0.19904928147188206
Hetionet::DrD::Disease:Disease	Hetionet::GpPW::Gene:Pathway	0.1990014096670444
GNBR::G::Gene:Disease	Hetionet::GiG::Gene:Gene	0.19900044056390812
GNBR::G::Gene:Disease	INTACT::COLOCALIZATION::Gene:Gene	0.19899487853048226
Hetionet::GpPW::Gene:Pathway	STRING::BINDING::Gene:Gene	0.1989324263627669
DGIDB::MODULATOR::Gene:Compound	STRING::REACTION::Gene:Gene	0.19890501483380743
bioarx::HumGenHumGen:Gene:Gene	Hetionet::GpCC::Gene:Cellular Component	0.19876354553599124
GNBR::K::Compound:Gene	Hetionet::Gr>G::Gene:Gene	0.19868149222638387
GNBR::O::Compound:Gene	Hetionet::DpS::Disease:Symptom	0.1986008478965136
Hetionet::GpCC::Gene:Cellular Component	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.19859425833884037
Hetionet::CtD::Compound:Disease	Hetionet::CuG::Compound:Gene	0.198553330914012
Hetionet::GpCC::Gene:Cellular Component	STRING::EXPRESSION::Gene:Gene	0.19850692736915632
DRUGBANK::enzyme::Compound:Gene	Hetionet::CdG::Compound:Gene	0.19843498091176112
bioarx::VirGenHumGen:Gene:Gene	Hetionet::DpS::Disease:Symptom	0.19839039529441993
GNBR::Y::Gene:Disease	Hetionet::CrC::Compound:Compound	0.19836528023060532
DGIDB::BLOCKER::Gene:Compound	GNBR::D::Gene:Disease	0.19833459969682884
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	GNBR::Te::Gene:Disease	0.1982455839653983
DGIDB::ANTIBODY::Gene:Compound	Hetionet::DrD::Disease:Disease	0.19823959236497946
DRUGBANK::x-atc::Compound:Atc	INTACT::ASSOCIATION::Gene:Gene	0.19804086694179582
Hetionet::CdG::Compound:Gene	STRING::OTHER::Gene:Gene	0.1979951429719231
Hetionet::CdG::Compound:Gene	STRING::EXPRESSION::Gene:Gene	0.1979613369087053
bioarx::Covid2_acc_host_gene::Disease:Gene	GNBR::J::Compound:Disease	0.19795162869466273
GNBR::X::Gene:Disease	STRING::INHIBITION::Gene:Gene	0.19794435011153283
DGIDB::OTHER::Gene:Compound	GNBR::Y::Gene:Disease	0.19791731316499125
GNBR::X::Gene:Disease	INTACT::DIRECT INTERACTION::Gene:Gene	0.19787749316387085
GNBR::Y::Gene:Disease	STRING::PTMOD::Gene:Gene	0.197698826800994
Hetionet::GpCC::Gene:Cellular Component	STRING::ACTIVATION::Gene:Gene	0.19769580608589898
GNBR::X::Gene:Disease	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.19756721520653409
DRUGBANK::x-atc::Compound:Atc	GNBR::B::Gene:Gene	0.19751807703820096
Hetionet::CrC::Compound:Compound	Hetionet::GpMF::Gene:Molecular Function	0.1973998945670772
GNBR::Y::Gene:Disease	GNBR::W::Gene:Gene	0.19736247584544794
DGIDB::PARTIAL AGONIST::Gene:Compound	STRING::CATALYSIS::Gene:Gene	0.19735796281461923
DGIDB::CHANNEL BLOCKER::Gene:Compound	Hetionet::GpCC::Gene:Cellular Component	0.1972848161470452
Hetionet::CdG::Compound:Gene	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.19715223201291313
Hetionet::GpCC::Gene:Cellular Component	Hetionet::GpPW::Gene:Pathway	0.19714880063177279
GNBR::Md::Gene:Disease	GNBR::E+::Gene:Gene	0.1971120245423651
bioarx::DrugVirGen:Compound:Gene	Hetionet::DpS::Disease:Symptom	0.1971097650199818
GNBR::E::Compound:Gene	Hetionet::CdG::Compound:Gene	0.19710519958197975
GNBR::Te::Gene:Disease	Hetionet::GpMF::Gene:Molecular Function	0.19675532585749303
DGIDB::BLOCKER::Gene:Compound	GNBR::Te::Gene:Disease	0.1967437490270308
GNBR::Te::Gene:Disease	STRING::BINDING::Gene:Gene	0.19671133390173637
GNBR::Y::Gene:Disease	STRING::CATALYSIS::Gene:Gene	0.19667134894689078
GNBR::Y::Gene:Disease	GNBR::Rg::Gene:Gene	0.19659243319460043
DRUGBANK::treats::Compound:Disease	GNBR::B::Compound:Gene	0.19656084369706658
GNBR::Z::Compound:Gene	Hetionet::DpS::Disease:Symptom	0.19652337858220217
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	GNBR::Md::Gene:Disease	0.196485396268678
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::DpS::Disease:Symptom	0.19642761435331108
DRUGBANK::x-atc::Compound:Atc	INTACT::COLOCALIZATION::Gene:Gene	0.1964188778198067
GNBR::G::Gene:Disease	STRING::INHIBITION::Gene:Gene	0.1963976718156285
Hetionet::GpMF::Gene:Molecular Function	STRING::ACTIVATION::Gene:Gene	0.19637760416398184
GNBR::Rg::Gene:Gene	Hetionet::CdG::Compound:Gene	0.19634891768018697
Hetionet::CdG::Compound:Gene	INTACT::COLOCALIZATION::Gene:Gene	0.19633542240353383
GNBR::G::Gene:Disease	GNBR::V+::Gene:Gene	0.19632857424653088
DRUGBANK::x-atc::Compound:Atc	GNBR::E::Gene:Gene	0.19631362359690538
GNBR::W::Gene:Gene	Hetionet::CdG::Compound:Gene	0.1962967227131314
DRUGBANK::x-atc::Compound:Atc	STRING::OTHER::Gene:Gene	0.19609958926522403
GNBR::G::Gene:Disease	INTACT::CLEAVAGE REACTION::Gene:Gene	0.19596155564421824
DRUGBANK::enzyme::Compound:Gene	Hetionet::CtD::Compound:Disease	0.19595406227759166
DGIDB::ANTIBODY::Gene:Compound	Hetionet::GpMF::Gene:Molecular Function	0.19593616222099194
GNBR::V+::Gene:Gene	Hetionet::CdG::Compound:Gene	0.19589049924963234
GNBR::A-::Compound:Gene	Hetionet::CpD::Compound:Disease	0.19588868389951972
Hetionet::GpMF::Gene:Molecular Function	STRING::CATALYSIS::Gene:Gene	0.19585263463746436
GNBR::X::Gene:Disease	INTACT::CLEAVAGE REACTION::Gene:Gene	0.19584527701400772
DGIDB::CHANNEL BLOCKER::Gene:Compound	GNBR::X::Gene:Disease	0.19583755597687488
GNBR::E+::Gene:Gene	Hetionet::CdG::Compound:Gene	0.1958371461699635
GNBR::G::Gene:Disease	GNBR::W::Gene:Gene	0.19578920735267488
GNBR::A+::Compound:Gene	Hetionet::CtD::Compound:Disease	0.19578740317130408
Hetionet::GpBP::Gene:Biological Process	STRING::BINDING::Gene:Gene	0.19563052960111788
Hetionet::DrD::Disease:Disease	INTACT::ASSOCIATION::Compound:Gene	0.19560014289116448
DGIDB::MODULATOR::Gene:Compound	Hetionet::GpBP::Gene:Biological Process	0.19555409416864528
DRUGBANK::x-atc::Compound:Atc	Hetionet::GiG::Gene:Gene	0.1955402913220251
GNBR::G::Gene:Disease	Hetionet::CrC::Compound:Compound	0.19552049343845013
GNBR::Y::Gene:Disease	GNBR::I::Gene:Gene	0.19550415872397298
Hetionet::DaG::Disease:Gene	INTACT::ASSOCIATION::Compound:Gene	0.1954608703989508
DGIDB::INHIBITOR::Gene:Compound	GNBR::Y::Gene:Disease	0.1954458020479693
GNBR::K::Compound:Gene	Hetionet::CdG::Compound:Gene	0.19543632150443296
DGIDB::OTHER::Gene:Compound	GNBR::G::Gene:Disease	0.19541781833577496
GNBR::D::Gene:Disease	Hetionet::GpMF::Gene:Molecular Function	0.19537732906927954
Hetionet::CdG::Compound:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.19537451196893918
DRUGBANK::carrier::Compound:Gene	Hetionet::CtD::Compound:Disease	0.19534828690401448
DGIDB::CHANNEL BLOCKER::Gene:Compound	GNBR::Y::Gene:Disease	0.19533857267603402
GNBR::X::Gene:Disease	STRING::PTMOD::Gene:Gene	0.1952802658298014
DGIDB::CHANNEL BLOCKER::Gene:Compound	Hetionet::DpS::Disease:Symptom	0.195270800750677
GNBR::G::Gene:Disease	GNBR::B::Gene:Gene	0.19526642604041988
Hetionet::GcG::Gene:Gene	Hetionet::CdG::Compound:Gene	0.19520126158671045
GNBR::D::Gene:Disease	Hetionet::GpPW::Gene:Pathway	0.1951089253024238
DRUGBANK::x-atc::Compound:Atc	STRING::INHIBITION::Gene:Gene	0.19504599373794426
GNBR::N::Compound:Gene	Hetionet::DpS::Disease:Symptom	0.19501986489602596
bioarx::Covid2_acc_host_gene::Disease:Gene	DRUGBANK::treats::Compound:Disease	0.19500776313469814
GNBR::X::Gene:Disease	Hetionet::GpBP::Gene:Biological Process	0.19500314528952298
DRUGBANK::treats::Compound:Disease	Hetionet::CuG::Compound:Gene	0.19495442466030707
GNBR::Y::Gene:Disease	GNBR::Q::Gene:Gene	0.19494600342897553
GNBR::G::Gene:Disease	INTACT::DIRECT INTERACTION::Gene:Gene	0.1948485836488932
GNBR::K::Compound:Gene	Hetionet::DrD::Disease:Disease	0.19483737109124102
DGIDB::BINDER::Gene:Compound	GNBR::X::Gene:Disease	0.19477240767488446
DGIDB::INHIBITOR::Gene:Compound	GNBR::X::Gene:Disease	0.1947651926676695
DGIDB::PARTIAL AGONIST::Gene:Compound	GNBR::Ud::Gene:Disease	0.19467988839505868
DGIDB::ANTAGONIST::Gene:Compound	Hetionet::DpS::Disease:Symptom	0.19463007838394839
Hetionet::CdG::Compound:Gene	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.19459909113933876
DGIDB::CHANNEL BLOCKER::Gene:Compound	GNBR::G::Gene:Disease	0.19459194486284265
GNBR::Te::Gene:Disease	Hetionet::GpPW::Gene:Pathway	0.19458380456832472
GNBR::X::Gene:Disease	GNBR::H::Gene:Gene	0.19457399497647182
DRUGBANK::x-atc::Compound:Atc	GNBR::Rg::Gene:Gene	0.19452637919356192
DGIDB::INHIBITOR::Gene:Compound	Hetionet::DpS::Disease:Symptom	0.19451240108360854
DRUGBANK::treats::Compound:Disease	INTACT::DIRECT INTERACTION::Compound:Gene	0.19448436238683914
GNBR::Ud::Gene:Disease	Hetionet::GpPW::Gene:Pathway	0.19446993580894514
bioarx::VirGenHumGen:Gene:Gene	Hetionet::CuG::Compound:Gene	0.19439559322686253
DRUGBANK::x-atc::Compound:Atc	Hetionet::GcG::Gene:Gene	0.19439246855655534
GNBR::J::Compound:Disease	Hetionet::CtD::Compound:Disease	0.19438645118211678
GNBR::J::Compound:Disease	Hetionet::CpD::Compound:Disease	0.19431621955615758
DGIDB::PARTIAL AGONIST::Gene:Compound	GNBR::D::Gene:Disease	0.19430861707951494
DGIDB::ANTAGONIST::Gene:Compound	Hetionet::GpCC::Gene:Cellular Component	0.19425221149679348
GNBR::H::Gene:Gene	Hetionet::CdG::Compound:Gene	0.1941453412428644
Hetionet::CdG::Compound:Gene	INTACT::DIRECT INTERACTION::Gene:Gene	0.19411199997113307
GNBR::E-::Compound:Gene	Hetionet::CpD::Compound:Disease	0.19397928181209906
Hetionet::CdG::Compound:Gene	STRING::REACTION::Gene:Gene	0.19397086659470555
DRUGBANK::ddi-interactor-in::Compound:Compound	Hetionet::CdG::Compound:Gene	0.19394797239224484
GNBR::Y::Gene:Disease	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.1938450902382791
DGIDB::PARTIAL AGONIST::Gene:Compound	Hetionet::GpMF::Gene:Molecular Function	0.1937911460744278
bioarx::DrugVirGen:Compound:Gene	DRUGBANK::x-atc::Compound:Atc	0.19375122641376513
Hetionet::CpD::Compound:Disease	INTACT::DIRECT INTERACTION::Compound:Gene	0.19367022812069237
GNBR::U::Gene:Disease	Hetionet::GpCC::Gene:Cellular Component	0.19357159696168982
DRUGBANK::x-atc::Compound:Atc	STRING::EXPRESSION::Gene:Gene	0.19355425448304714
GNBR::Q::Gene:Gene	Hetionet::CdG::Compound:Gene	0.1934658573280864
GNBR::Md::Gene:Disease	Hetionet::GpBP::Gene:Biological Process	0.1934396966982106
GNBR::Y::Gene:Disease	STRING::EXPRESSION::Gene:Gene	0.19343584691881902
DRUGBANK::x-atc::Compound:Atc	INTACT::DIRECT INTERACTION::Gene:Gene	0.19341826731919617
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	GNBR::Ud::Gene:Disease	0.19339317631113304
DGIDB::MODULATOR::Gene:Compound	STRING::BINDING::Gene:Gene	0.1933521810147197
DRUGBANK::carrier::Compound:Gene	Hetionet::DpS::Disease:Symptom	0.19332949558181767
DGIDB::BINDER::Gene:Compound	GNBR::G::Gene:Disease	0.19330889784450153
GNBR::E+::Gene:Gene	Hetionet::GpCC::Gene:Cellular Component	0.19322954135647638
Hetionet::CtD::Compound:Disease	INTACT::ASSOCIATION::Compound:Gene	0.19321243342141162
DGIDB::AGONIST::Gene:Compound	Hetionet::GpCC::Gene:Cellular Component	0.19318616969545754
DGIDB::ACTIVATOR::Gene:Compound	Hetionet::GpCC::Gene:Cellular Component	0.1931311103756924
GNBR::Md::Gene:Disease	STRING::REACTION::Gene:Gene	0.1930649192568697
GNBR::Y::Gene:Disease	INTACT::CLEAVAGE REACTION::Gene:Gene	0.1930638333115113
GNBR::B::Compound:Gene	Hetionet::CpD::Compound:Disease	0.19296139017501243
DGIDB::AGONIST::Gene:Compound	GNBR::Y::Gene:Disease	0.1926605111434833
DGIDB::INHIBITOR::Gene:Compound	GNBR::G::Gene:Disease	0.19263447852457138
Hetionet::CtD::Compound:Disease	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.19261387735071941
bioarx::Covid2_acc_host_gene::Disease:Gene	Hetionet::CpD::Compound:Disease	0.19258600876247928
GNBR::G::Gene:Disease	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.19255891683136261
DRUGBANK::x-atc::Compound:Atc	STRING::CATALYSIS::Gene:Gene	0.19241605058168523
DGIDB::AGONIST::Gene:Compound	GNBR::X::Gene:Disease	0.1923372611220908
GNBR::A+::Compound:Gene	Hetionet::DpS::Disease:Symptom	0.19230649209751383
GNBR::G::Gene:Disease	GNBR::H::Gene:Gene	0.19223175603206563
GNBR::Y::Gene:Disease	INTACT::COLOCALIZATION::Gene:Gene	0.1921940452048811
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	GNBR::D::Gene:Disease	0.19216651081976163
GNBR::X::Gene:Disease	STRING::CATALYSIS::Gene:Gene	0.19202279230917
GNBR::G::Gene:Disease	Hetionet::GpBP::Gene:Biological Process	0.1919616898409468
DGIDB::MODULATOR::Gene:Compound	Hetionet::DrD::Disease:Disease	0.19194475545094739
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::DpS::Disease:Symptom	0.1919162717227733
DRUGBANK::x-atc::Compound:Atc	GNBR::Q::Gene:Gene	0.19191570899001248
DGIDB::ANTIBODY::Gene:Compound	GNBR::Y::Gene:Disease	0.19189259828578717
DGIDB::ANTIBODY::Gene:Compound	Hetionet::DpS::Disease:Symptom	0.19184334585263382
Hetionet::GpCC::Gene:Cellular Component	STRING::CATALYSIS::Gene:Gene	0.19180291242984737
GNBR::Y::Gene:Disease	GNBR::H::Gene:Gene	0.1916290632312304
GNBR::C::Compound:Disease	GNBR::Ud::Gene:Disease	0.19162192812347612
DRUGBANK::x-atc::Compound:Atc	GNBR::W::Gene:Gene	0.19161247077655752
DRUGBANK::x-atc::Compound:Atc	INTACT::CLEAVAGE REACTION::Gene:Gene	0.19161160562863358
DGIDB::ANTAGONIST::Gene:Compound	GNBR::X::Gene:Disease	0.1915350164111774
GNBR::B::Gene:Gene	Hetionet::CdG::Compound:Gene	0.19146781409165314
GNBR::G::Gene:Disease	STRING::CATALYSIS::Gene:Gene	0.19143882347442712
DGIDB::OTHER::Gene:Compound	Hetionet::GpCC::Gene:Cellular Component	0.1913137610583431
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	GNBR::Md::Gene:Disease	0.19130778749973795
DRUGBANK::treats::Compound:Disease	GNBR::E-::Compound:Gene	0.19127585091207375
DGIDB::OTHER::Gene:Compound	Hetionet::DpS::Disease:Symptom	0.19118798899758654
GNBR::G::Gene:Disease	STRING::PTMOD::Gene:Gene	0.19115885834152085
DGIDB::ACTIVATOR::Gene:Compound	GNBR::X::Gene:Disease	0.1910552098400395
GNBR::Z::Compound:Gene	Hetionet::CtD::Compound:Disease	0.1910305544129073
bioarx::HumGenHumGen:Gene:Gene	DRUGBANK::x-atc::Compound:Atc	0.19090192744991508
DGIDB::MODULATOR::Gene:Compound	Hetionet::GpMF::Gene:Molecular Function	0.19080257032269413
GNBR::J::Compound:Disease	Hetionet::CuG::Compound:Gene	0.19067068981929655
bioarx::DrugHumGen:Compound:Gene	Hetionet::CtD::Compound:Disease	0.19061334949879843
DRUGBANK::x-atc::Compound:Atc	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.1905778191536706
DRUGBANK::x-atc::Compound:Atc	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.19054699256711646
Hetionet::GpCC::Gene:Cellular Component	STRING::INHIBITION::Gene:Gene	0.19053288730533302
Hetionet::GpBP::Gene:Biological Process	Hetionet::DpS::Disease:Symptom	0.19051441592463264
GNBR::Y::Gene:Disease	INTACT::DIRECT INTERACTION::Gene:Gene	0.1904375706852487
Hetionet::CdG::Compound:Gene	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.19035849857057283
DGIDB::PARTIAL AGONIST::Gene:Compound	Hetionet::DrD::Disease:Disease	0.19014100880199955
GNBR::X::Gene:Disease	GNBR::Q::Gene:Gene	0.19014029142512112
GNBR::D::Gene:Disease	STRING::BINDING::Gene:Gene	0.1901121436183356
DRUGBANK::x-atc::Compound:Atc	GNBR::I::Gene:Gene	0.19010124550372232
GNBR::N::Compound:Gene	Hetionet::CtD::Compound:Disease	0.19001009224693433
DRUGBANK::treats::Compound:Disease	GNBR::E+::Compound:Gene	0.19000352416761085
DGIDB::ACTIVATOR::Gene:Compound	GNBR::G::Gene:Disease	0.1899698512701608
DRUGBANK::x-atc::Compound:Atc	GNBR::V+::Gene:Gene	0.18992954585833843
DRUGBANK::x-atc::Compound:Atc	STRING::ACTIVATION::Gene:Gene	0.18988358304921774
Hetionet::CdG::Compound:Gene	STRING::PTMOD::Gene:Gene	0.18971223307136625
DRUGBANK::treats::Compound:Disease	GNBR::Sa::Compound:Disease	0.1896174491143531
DGIDB::MODULATOR::Gene:Compound	STRING::CATALYSIS::Gene:Gene	0.18956659525544972
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::PCiC::Pharmacologic Class:Compound	0.18954721662925997
GNBR::Md::Gene:Disease	Hetionet::GpPW::Gene:Pathway	0.18953550749216383
GNBR::U::Gene:Disease	Hetionet::DrD::Disease:Disease	0.18950885286024616
DRUGBANK::x-atc::Compound:Atc	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.18948702656133
DGIDB::BLOCKER::Gene:Compound	GNBR::Ud::Gene:Disease	0.18939501846622592
DGIDB::BLOCKER::Gene:Compound	Hetionet::GpCC::Gene:Cellular Component	0.18938317100855792
DRUGBANK::x-atc::Compound:Atc	DRUGBANK::treats::Compound:Disease	0.18935995978565645
DGIDB::BLOCKER::Gene:Compound	Hetionet::PCiC::Pharmacologic Class:Compound	0.1891136349031085
DGIDB::ANTIBODY::Gene:Compound	Hetionet::GpCC::Gene:Cellular Component	0.18909503551144413
GNBR::A-::Compound:Gene	Hetionet::DpS::Disease:Symptom	0.1890816124020459
DGIDB::BINDER::Gene:Compound	GNBR::Y::Gene:Disease	0.18903255413317338
GNBR::T::Compound:Disease	GNBR::Te::Gene:Disease	0.1889986887897104
DGIDB::AGONIST::Gene:Compound	GNBR::G::Gene:Disease	0.18895455937251598
bioarx::VirGenHumGen:Gene:Gene	Hetionet::CdG::Compound:Gene	0.1888686442556411
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	GNBR::X::Gene:Disease	0.18885160075562551
GNBR::A-::Compound:Gene	Hetionet::CtD::Compound:Disease	0.18877296336274657
Hetionet::GpCC::Gene:Cellular Component	STRING::PTMOD::Gene:Gene	0.1887319800942092
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	GNBR::G::Gene:Disease	0.18872267137747006
GNBR::B::Compound:Gene	Hetionet::DpS::Disease:Symptom	0.1886581882170118
Hetionet::GpMF::Gene:Molecular Function	STRING::BINDING::Gene:Gene	0.18860957927521388
GNBR::G::Gene:Disease	GNBR::Q::Gene:Gene	0.18855671762018505
DGIDB::MODULATOR::Gene:Compound	Hetionet::GpCC::Gene:Cellular Component	0.1885488213197191
Hetionet::CuG::Compound:Gene	Hetionet::CpD::Compound:Disease	0.1885370193961525
DGIDB::BINDER::Gene:Compound	Hetionet::PCiC::Pharmacologic Class:Compound	0.18852353185170515
Hetionet::CdG::Compound:Gene	STRING::ACTIVATION::Gene:Gene	0.18841064250506967
Hetionet::GpPW::Gene:Pathway	STRING::ACTIVATION::Gene:Gene	0.18835029177908436
GNBR::G::Gene:Disease	STRING::EXPRESSION::Gene:Gene	0.18832918801185047
DGIDB::MODULATOR::Gene:Compound	GNBR::D::Gene:Disease	0.18830129107218896
GNBR::E::Gene:Gene	Hetionet::CdG::Compound:Gene	0.18830051613333343
GNBR::X::Gene:Disease	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.18825477927645107
bioarx::Coronavirus_ass_host_gene::Disease:Gene	Hetionet::CuG::Compound:Gene	0.1881944818167728
Hetionet::CrC::Compound:Compound	Hetionet::CdG::Compound:Gene	0.18819038546592723
GNBR::E+::Compound:Gene	Hetionet::CpD::Compound:Disease	0.18809746754793186
DGIDB::MODULATOR::Gene:Compound	GNBR::Te::Gene:Disease	0.18809699502423963
GNBR::T::Compound:Disease	GNBR::X::Gene:Disease	0.1879530462657397
DRUGBANK::x-atc::Compound:Atc	GNBR::O::Compound:Gene	0.18787984719099274
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::GpCC::Gene:Cellular Component	0.18779586942125637
DGIDB::BLOCKER::Gene:Compound	Hetionet::DpS::Disease:Symptom	0.18778416973463416
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::PCiC::Pharmacologic Class:Compound	0.18772132837922306
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::GpCC::Gene:Cellular Component	0.1876513854222832
Hetionet::DpS::Disease:Symptom	Hetionet::PCiC::Pharmacologic Class:Compound	0.18762424967533317
DGIDB::ACTIVATOR::Gene:Compound	GNBR::Y::Gene:Disease	0.18762011036778845
DRUGBANK::x-atc::Compound:Atc	STRING::PTMOD::Gene:Gene	0.18759315675724347
GNBR::G::Gene:Disease	GNBR::E+::Gene:Gene	0.1874158899236298
DRUGBANK::x-atc::Compound:Atc	DRUGBANK::carrier::Compound:Gene	0.18738415007764858
DGIDB::CHANNEL BLOCKER::Gene:Compound	Hetionet::PCiC::Pharmacologic Class:Compound	0.18736816417156965
GNBR::T::Compound:Disease	GNBR::D::Gene:Disease	0.18736350165142732
Hetionet::GpBP::Gene:Biological Process	STRING::REACTION::Gene:Gene	0.18736013212793398
DRUGBANK::x-atc::Compound:Atc	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.18735751864234843
GNBR::T::Compound:Disease	GNBR::J::Gene:Disease	0.18734527168737689
DGIDB::ANTAGONIST::Gene:Compound	GNBR::Y::Gene:Disease	0.1873408394151428
DRUGBANK::x-atc::Compound:Atc	GNBR::A+::Compound:Gene	0.1872555531843458
Hetionet::GpMF::Gene:Molecular Function	STRING::REACTION::Gene:Gene	0.18725373010202723
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	GNBR::Y::Gene:Disease	0.1870601843976457
DRUGBANK::x-atc::Compound:Atc	STRING::BINDING::Gene:Gene	0.1869743027869963
DRUGBANK::treats::Compound:Disease	GNBR::E::Compound:Gene	0.1868874005251714
GNBR::Y::Gene:Disease	GNBR::E+::Gene:Gene	0.1866863425532156
DRUGBANK::treats::Compound:Disease	GNBR::K::Compound:Gene	0.1865741929209421
bioarx::Coronavirus_ass_host_gene::Disease:Gene	Hetionet::CpD::Compound:Disease	0.18631650255489254
DGIDB::MODULATOR::Gene:Compound	GNBR::Md::Gene:Disease	0.18623424992620038
DGIDB::ANTAGONIST::Gene:Compound	GNBR::G::Gene:Disease	0.18621425272354064
GNBR::X::Gene:Disease	GNBR::E+::Gene:Gene	0.18618008496491467
DRUGBANK::x-atc::Compound:Atc	DRUGBANK::target::Compound:Gene	0.1861224173143678
DRUGBANK::x-atc::Compound:Atc	GNBR::H::Gene:Gene	0.1860930022849528
GNBR::E-::Compound:Gene	Hetionet::DpS::Disease:Symptom	0.18606251161978718
GNBR::in_tax::Gene:Tax	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.18596862631692343
DGIDB::OTHER::Gene:Compound	Hetionet::PCiC::Pharmacologic Class:Compound	0.18595665084829163
bioarx::Coronavirus_ass_host_gene::Disease:Gene	Hetionet::CtD::Compound:Disease	0.18585859788646159
bioarx::DrugVirGen:Compound:Gene	Hetionet::CuG::Compound:Gene	0.185768101008039
Hetionet::GpMF::Gene:Molecular Function	Hetionet::GpCC::Gene:Cellular Component	0.18575970726899513
Hetionet::CtD::Compound:Disease	INTACT::DIRECT INTERACTION::Compound:Gene	0.18538608450373142
GNBR::in_tax::Gene:Tax	Hetionet::GcG::Gene:Gene	0.18525997222591645
GNBR::Md::Gene:Disease	Hetionet::GpCC::Gene:Cellular Component	0.18518854984025265
GNBR::Te::Gene:Disease	Hetionet::GpCC::Gene:Cellular Component	0.18500428965599242
GNBR::Ud::Gene:Disease	STRING::BINDING::Gene:Gene	0.18499238635461548
DRUGBANK::x-atc::Compound:Atc	DRUGBANK::enzyme::Compound:Gene	0.18496878422575017
bioarx::Coronavirus_ass_host_gene::Disease:Gene	DRUGBANK::treats::Compound:Disease	0.18488324369129322
bioarx::Covid2_acc_host_gene::Disease:Gene	DGIDB::ANTIBODY::Gene:Compound	0.18486606272983985
Hetionet::CtD::Compound:Disease	Hetionet::CdG::Compound:Gene	0.1848314035465738
GNBR::B::Compound:Gene	Hetionet::CtD::Compound:Disease	0.18462924330571384
DGIDB::MODULATOR::Gene:Compound	GNBR::Ud::Gene:Disease	0.1845556945634345
DGIDB::ANTAGONIST::Gene:Compound	Hetionet::PCiC::Pharmacologic Class:Compound	0.18433876323195197
GNBR::E::Compound:Gene	Hetionet::CpD::Compound:Disease	0.18430882928560938
DRUGBANK::target::Compound:Gene	Hetionet::DpS::Disease:Symptom	0.18414220884035123
GNBR::X::Gene:Disease	STRING::REACTION::Gene:Gene	0.18410696200943877
DRUGBANK::treats::Compound:Disease	GNBR::Y::Gene:Disease	0.18405160972498438
GNBR::Md::Gene:Disease	STRING::BINDING::Gene:Gene	0.18395525441191077
DGIDB::INHIBITOR::Gene:Compound	Hetionet::PCiC::Pharmacologic Class:Compound	0.18388623674227386
GNBR::I::Gene:Gene	Hetionet::CdG::Compound:Gene	0.183776881872857
Hetionet::CdG::Compound:Gene	INTACT::CLEAVAGE REACTION::Gene:Gene	0.18349928794975226
bioarx::Covid2_acc_host_gene::Disease:Gene	GNBR::Te::Gene:Disease	0.18316662697467648
GNBR::Ud::Gene:Disease	Hetionet::GpMF::Gene:Molecular Function	0.18314364771795105
DGIDB::PARTIAL AGONIST::Gene:Compound	GNBR::Md::Gene:Disease	0.18290163482887942
DRUGBANK::x-atc::Compound:Atc	GNBR::E+::Gene:Gene	0.1828801453104859
