relation_1	relation_2	pair-wise relation embedding cosine similarity
GNBR::B::Compound:Gene	GNBR::G::Gene:Disease	0.04907387122511864
GNBR::Sa::Compound:Disease	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.0490456223487854
DRUGBANK::treats::Compound:Disease	GNBR::Rg::Gene:Gene	0.04904049262404442
Hetionet::GpCC::Gene:Cellular Component	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.04903369024395943
GNBR::V+::Gene:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.04901357740163803
GNBR::H::Gene:Gene	INTACT::CLEAVAGE REACTION::Gene:Gene	0.04901173710823059
GNBR::H::Gene:Gene	Hetionet::CpD::Compound:Disease	0.04899885505437851
bioarx::DrugVirGen:Compound:Gene	Hetionet::DuG::Disease:Gene	0.04896087199449539
bioarx::VirGenHumGen:Gene:Gene	GNBR::A+::Compound:Gene	0.04895004257559776
DGIDB::PARTIAL AGONIST::Gene:Compound	GNBR::G::Gene:Disease	0.04894242435693741
Hetionet::DrD::Disease:Disease	Hetionet::AeG::Anatomy:Gene	0.048937033861875534
INTACT::PHYSICAL ASSOCIATION::Compound:Gene	INTACT::COLOCALIZATION::Gene:Gene	0.048900917172431946
GNBR::Pr::Compound:Disease	GNBR::E::Gene:Gene	0.04884910210967064
bioarx::VirGenHumGen:Gene:Gene	Hetionet::PCiC::Pharmacologic Class:Compound	0.048805657774209976
GNBR::T::Compound:Disease	Hetionet::GpPW::Gene:Pathway	0.04879477992653847
GNBR::G::Gene:Disease	Hetionet::CrC::Compound:Compound	0.04876398667693138
GNBR::Ud::Gene:Disease	Hetionet::CdG::Compound:Gene	0.04874558746814728
GNBR::C::Compound:Disease	Hetionet::GpBP::Gene:Biological Process	0.04873180389404297
DRUGBANK::target::Compound:Gene	INTACT::DIRECT INTERACTION::Gene:Gene	0.04868808016180992
DGIDB::PARTIAL AGONIST::Gene:Compound	Hetionet::DrD::Disease:Disease	0.04866699129343033
DGIDB::OTHER::Gene:Compound	GNBR::A+::Compound:Gene	0.048648446798324585
GNBR::B::Gene:Gene	INTACT::ASSOCIATION::Gene:Gene	0.04856026545166969
GNBR::U::Gene:Disease	Hetionet::AeG::Anatomy:Gene	0.04853913560509682
GNBR::E+::Compound:Gene	Hetionet::DaG::Disease:Gene	0.04837624728679657
DRUGBANK::target::Compound:Gene	GNBR::Mp::Compound:Disease	0.0483459047973156
DGIDB::ANTIBODY::Gene:Compound	GNBR::Mp::Compound:Disease	0.048335157334804535
GNBR::U::Gene:Disease	Hetionet::Gr>G::Gene:Gene	0.04819342494010925
Hetionet::DaG::Disease:Gene	STRING::OTHER::Gene:Gene	0.048100072890520096
Hetionet::CpD::Compound:Disease	Hetionet::Gr>G::Gene:Gene	0.0480792336165905
DGIDB::ANTIBODY::Gene:Compound	DRUGBANK::target::Compound:Gene	0.047998279333114624
bioarx::VirGenHumGen:Gene:Gene	DGIDB::CHANNEL BLOCKER::Gene:Compound	0.04799291118979454
DGIDB::ANTIBODY::Gene:Compound	STRING::CATALYSIS::Gene:Gene	0.04796929284930229
GNBR::V+::Gene:Gene	INTACT::CLEAVAGE REACTION::Gene:Gene	0.047958072274923325
bioarx::Coronavirus_ass_host_gene::Disease:Gene	Hetionet::Gr>G::Gene:Gene	0.047944433987140656
GNBR::J::Gene:Disease	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.047891270369291306
GNBR::N::Compound:Gene	Hetionet::Gr>G::Gene:Gene	0.047890789806842804
GNBR::O::Compound:Gene	Hetionet::DdG::Disease:Gene	0.0478808768093586
DRUGBANK::x-atc::Compound:Atc	GNBR::J::Gene:Disease	0.0478069968521595
GNBR::J::Compound:Disease	Hetionet::PCiC::Pharmacologic Class:Compound	0.047801852226257324
DGIDB::INHIBITOR::Gene:Compound	Hetionet::CdG::Compound:Gene	0.047792937606573105
bioarx::VirGenHumGen:Gene:Gene	STRING::OTHER::Gene:Gene	0.04774300009012222
Hetionet::CtD::Compound:Disease	Hetionet::CbG::Compound:Gene	0.04757065325975418
Hetionet::CpD::Compound:Disease	Hetionet::GpMF::Gene:Molecular Function	0.04755910858511925
bioarx::Covid2_acc_host_gene::Disease:Gene	DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	0.04753401502966881
DGIDB::ANTIBODY::Gene:Compound	GNBR::E::Compound:Gene	0.04753051698207855
DRUGBANK::x-atc::Compound:Atc	Hetionet::CtD::Compound:Disease	0.047491539269685745
Hetionet::DaG::Disease:Gene	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.047476548701524734
bioarx::DrugHumGen:Compound:Gene	GNBR::H::Gene:Gene	0.047399912029504776
GNBR::B::Compound:Gene	GNBR::I::Gene:Gene	0.04739442467689514
DRUGBANK::enzyme::Compound:Gene	GNBR::U::Gene:Disease	0.047375790774822235
DRUGBANK::enzyme::Compound:Gene	STRING::ACTIVATION::Gene:Gene	0.047364212572574615
GNBR::J::Gene:Disease	GNBR::Te::Gene:Disease	0.04731282591819763
GNBR::J::Compound:Disease	GNBR::G::Gene:Disease	0.047311391681432724
GNBR::Sa::Compound:Disease	GNBR::L::Gene:Disease	0.04727708548307419
DGIDB::AGONIST::Gene:Compound	GNBR::B::Gene:Gene	0.04727250337600708
DGIDB::ACTIVATOR::Gene:Compound	STRING::REACTION::Gene:Gene	0.047204602509737015
INTACT::PHOSPHORYLATION REACTION::Gene:Gene	STRING::OTHER::Gene:Gene	0.047189779579639435
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	GNBR::X::Gene:Disease	0.047185059636831284
DRUGBANK::x-atc::Compound:Atc	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.047174692153930664
GNBR::J::Gene:Disease	GNBR::Ud::Gene:Disease	0.047139860689640045
GNBR::E::Gene:Gene	INTACT::COLOCALIZATION::Gene:Gene	0.04713179171085358
bioarx::DrugHumGen:Compound:Gene	STRING::EXPRESSION::Gene:Gene	0.04708700254559517
DGIDB::INHIBITOR::Gene:Compound	DRUGBANK::treats::Compound:Disease	0.04703376069664955
DRUGBANK::ddi-interactor-in::Compound:Compound	GNBR::in_tax::Gene:Tax	0.04697317257523537
DRUGBANK::target::Compound:Gene	GNBR::A+::Compound:Gene	0.04697099328041077
GNBR::D::Gene:Disease	INTACT::DIRECT INTERACTION::Gene:Gene	0.046949949115514755
bioarx::HumGenHumGen:Gene:Gene	GNBR::X::Gene:Disease	0.046942468732595444
GNBR::Md::Gene:Disease	STRING::BINDING::Gene:Gene	0.046931251883506775
STRING::BINDING::Gene:Gene	STRING::EXPRESSION::Gene:Gene	0.04692304879426956
Hetionet::CrC::Compound:Compound	Hetionet::CtD::Compound:Disease	0.046845462173223495
GNBR::E+::Gene:Gene	Hetionet::Gr>G::Gene:Gene	0.0468045249581337
GNBR::Ud::Gene:Disease	GNBR::E+::Gene:Gene	0.04679971560835838
GNBR::Y::Gene:Disease	Hetionet::CtD::Compound:Disease	0.04677926003932953
GNBR::E-::Compound:Gene	GNBR::Y::Gene:Disease	0.04673980176448822
GNBR::L::Gene:Disease	INTACT::ASSOCIATION::Gene:Gene	0.04673028737306595
Hetionet::CdG::Compound:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.04672141745686531
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	GNBR::E::Compound:Gene	0.04663825035095215
GNBR::W::Gene:Gene	Hetionet::GpBP::Gene:Biological Process	0.046595439314842224
DGIDB::MODULATOR::Gene:Compound	GNBR::Y::Gene:Disease	0.046531904488801956
Hetionet::CdG::Compound:Gene	STRING::REACTION::Gene:Gene	0.04650085046887398
bioarx::DrugVirGen:Compound:Gene	Hetionet::CuG::Compound:Gene	0.04643397778272629
Hetionet::GiG::Gene:Gene	Hetionet::Gr>G::Gene:Gene	0.04643392190337181
Hetionet::DpS::Disease:Symptom	STRING::INHIBITION::Gene:Gene	0.04641786590218544
DGIDB::BLOCKER::Gene:Compound	Hetionet::CbG::Compound:Gene	0.04633867368102074
GNBR::W::Gene:Gene	GNBR::in_tax::Gene:Tax	0.046337783336639404
STRING::PTMOD::Gene:Gene	STRING::EXPRESSION::Gene:Gene	0.04632967710494995
bioarx::Coronavirus_ass_host_gene::Disease:Gene	GNBR::W::Gene:Gene	0.04632444679737091
Hetionet::DlA::Disease:Anatomy	Hetionet::DrD::Disease:Disease	0.04631770774722099
bioarx::Coronavirus_ass_host_gene::Disease:Gene	GNBR::X::Gene:Disease	0.04631593078374863
Hetionet::CpD::Compound:Disease	STRING::INHIBITION::Gene:Gene	0.04626631364226341
DGIDB::BLOCKER::Gene:Compound	GNBR::A+::Compound:Gene	0.04621323570609093
GNBR::X::Gene:Disease	STRING::REACTION::Gene:Gene	0.04595039784908295
GNBR::E::Compound:Gene	STRING::OTHER::Gene:Gene	0.04591073468327522
GNBR::X::Gene:Disease	Hetionet::GpMF::Gene:Molecular Function	0.045780446380376816
INTACT::UBIQUITINATION REACTION::Gene:Gene	STRING::PTMOD::Gene:Gene	0.04576488584280014
GNBR::Sa::Compound:Disease	STRING::BINDING::Gene:Gene	0.045739661902189255
bioarx::Coronavirus_ass_host_gene::Disease:Gene	GNBR::Ud::Gene:Disease	0.04572843760251999
DGIDB::BLOCKER::Gene:Compound	STRING::CATALYSIS::Gene:Gene	0.0457160584628582
DGIDB::INHIBITOR::Gene:Compound	Hetionet::DrD::Disease:Disease	0.04546939954161644
Hetionet::DaG::Disease:Gene	Hetionet::GpPW::Gene:Pathway	0.04546521604061127
GNBR::Sa::Compound:Disease	GNBR::U::Gene:Disease	0.04546380415558815
GNBR::Ud::Gene:Disease	STRING::INHIBITION::Gene:Gene	0.04542310908436775
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::CrC::Compound:Compound	0.0454082228243351
bioarx::DrugHumGen:Compound:Gene	GNBR::N::Compound:Gene	0.04516676440834999
DRUGBANK::target::Compound:Gene	GNBR::Y::Gene:Disease	0.04516615718603134
DRUGBANK::treats::Compound:Disease	GNBR::N::Compound:Gene	0.04513799771666527
GNBR::D::Gene:Disease	GNBR::H::Gene:Gene	0.04509773105382919
bioarx::Coronavirus_ass_host_gene::Disease:Gene	GNBR::Pa::Compound:Disease	0.04508547484874725
GNBR::E::Compound:Gene	Hetionet::PCiC::Pharmacologic Class:Compound	0.04497813433408737
GNBR::G::Gene:Disease	Hetionet::DuG::Disease:Gene	0.04497519135475159
GNBR::Mp::Compound:Disease	GNBR::in_tax::Gene:Tax	0.044972825795412064
GNBR::Pr::Compound:Disease	INTACT::CLEAVAGE REACTION::Gene:Gene	0.04496283456683159
GNBR::X::Gene:Disease	STRING::EXPRESSION::Gene:Gene	0.044919051229953766
Hetionet::CtD::Compound:Disease	Hetionet::CcSE::Compound:Side Effect	0.04489362612366676
DRUGBANK::treats::Compound:Disease	Hetionet::PCiC::Pharmacologic Class:Compound	0.044860195368528366
GNBR::K::Compound:Gene	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.044834814965724945
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	GNBR::C::Compound:Disease	0.04483106732368469
DRUGBANK::treats::Compound:Disease	Hetionet::DaG::Disease:Gene	0.04480388015508652
GNBR::E+::Compound:Gene	Hetionet::GpBP::Gene:Biological Process	0.04477861523628235
DRUGBANK::treats::Compound:Disease	GNBR::K::Compound:Gene	0.04476351663470268
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	GNBR::J::Compound:Disease	0.04468965530395508
GNBR::W::Gene:Gene	Hetionet::GpMF::Gene:Molecular Function	0.0446387380361557
GNBR::Te::Gene:Disease	Hetionet::DaG::Disease:Gene	0.04459071159362793
GNBR::Pr::Compound:Disease	INTACT::ASSOCIATION::Gene:Gene	0.04458923637866974
GNBR::I::Gene:Gene	STRING::REACTION::Gene:Gene	0.044588472694158554
GNBR::V+::Gene:Gene	Hetionet::CuG::Compound:Gene	0.0445716492831707
bioarx::DrugVirGen:Compound:Gene	INTACT::DIRECT INTERACTION::Compound:Gene	0.04454326629638672
GNBR::Q::Gene:Gene	Hetionet::CtD::Compound:Disease	0.04453779757022858
GNBR::J::Gene:Disease	Hetionet::CdG::Compound:Gene	0.044535037130117416
DGIDB::CHANNEL BLOCKER::Gene:Compound	GNBR::E+::Compound:Gene	0.04444785416126251
GNBR::E+::Gene:Gene	INTACT::ASSOCIATION::Compound:Gene	0.04438802972435951
GNBR::D::Gene:Disease	GNBR::W::Gene:Gene	0.044350992888212204
GNBR::Q::Gene:Gene	GNBR::I::Gene:Gene	0.04420199990272522
GNBR::K::Compound:Gene	GNBR::L::Gene:Disease	0.04410701245069504
GNBR::Y::Gene:Disease	INTACT::CLEAVAGE REACTION::Gene:Gene	0.044084466993808746
INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	STRING::ACTIVATION::Gene:Gene	0.04407336935400963
Hetionet::CtD::Compound:Disease	INTACT::CLEAVAGE REACTION::Gene:Gene	0.044065795838832855
INTACT::ASSOCIATION::Gene:Gene	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.04405666142702103
GNBR::U::Gene:Disease	GNBR::J::Gene:Disease	0.04404321312904358
DGIDB::MODULATOR::Gene:Compound	GNBR::U::Gene:Disease	0.04398837313055992
bioarx::VirGenHumGen:Gene:Gene	Hetionet::DrD::Disease:Disease	0.04395550489425659
GNBR::Ud::Gene:Disease	Hetionet::DpS::Disease:Symptom	0.043878547847270966
bioarx::Coronavirus_ass_host_gene::Disease:Gene	GNBR::J::Gene:Disease	0.04387513920664787
GNBR::E-::Compound:Gene	INTACT::ASSOCIATION::Gene:Gene	0.04387347400188446
Hetionet::PCiC::Pharmacologic Class:Compound	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.0438515730202198
DRUGBANK::ddi-interactor-in::Compound:Compound	Hetionet::DrD::Disease:Disease	0.04382972791790962
INTACT::COLOCALIZATION::Gene:Gene	STRING::INHIBITION::Gene:Gene	0.04378848150372505
Hetionet::GpBP::Gene:Biological Process	Hetionet::GiG::Gene:Gene	0.04378534108400345
bioarx::Coronavirus_ass_host_gene::Disease:Gene	INTACT::COLOCALIZATION::Gene:Gene	0.04371613264083862
DGIDB::AGONIST::Gene:Compound	GNBR::Q::Gene:Gene	0.043690383434295654
DGIDB::ACTIVATOR::Gene:Compound	GNBR::Q::Gene:Gene	0.04362628608942032
GNBR::L::Gene:Disease	GNBR::W::Gene:Gene	0.04358570650219917
DGIDB::OTHER::Gene:Compound	GNBR::Sa::Compound:Disease	0.04353467375040054
DGIDB::CHANNEL BLOCKER::Gene:Compound	GNBR::I::Gene:Gene	0.043512701988220215
GNBR::T::Compound:Disease	STRING::CATALYSIS::Gene:Gene	0.04347950220108032
GNBR::A+::Compound:Gene	GNBR::W::Gene:Gene	0.04345378279685974
DGIDB::INHIBITOR::Gene:Compound	Hetionet::CtD::Compound:Disease	0.043446436524391174
DRUGBANK::ddi-interactor-in::Compound:Compound	INTACT::COLOCALIZATION::Gene:Gene	0.043433044105768204
GNBR::N::Compound:Gene	Hetionet::CtD::Compound:Disease	0.043412044644355774
DGIDB::CHANNEL BLOCKER::Gene:Compound	STRING::INHIBITION::Gene:Gene	0.04340744391083717
GNBR::Pr::Compound:Disease	Hetionet::DlA::Disease:Anatomy	0.043383076786994934
INTACT::DIRECT INTERACTION::Compound:Gene	STRING::OTHER::Gene:Gene	0.04337514191865921
DGIDB::ANTIBODY::Gene:Compound	DRUGBANK::carrier::Compound:Gene	0.043330829590559006
GNBR::Q::Gene:Gene	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.04327159747481346
GNBR::Q::Gene:Gene	GNBR::Rg::Gene:Gene	0.04326632246375084
INTACT::UBIQUITINATION REACTION::Gene:Gene	STRING::OTHER::Gene:Gene	0.04325354844331741
Hetionet::CrC::Compound:Compound	Hetionet::CpD::Compound:Disease	0.04318336769938469
Hetionet::CdG::Compound:Gene	STRING::ACTIVATION::Gene:Gene	0.04317730665206909
DGIDB::INHIBITOR::Gene:Compound	DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	0.043143197894096375
DGIDB::BLOCKER::Gene:Compound	DRUGBANK::treats::Compound:Disease	0.043131258338689804
DGIDB::OTHER::Gene:Compound	GNBR::Md::Gene:Disease	0.043011073023080826
bioarx::Coronavirus_ass_host_gene::Disease:Gene	DGIDB::AGONIST::Gene:Compound	0.04299696534872055
GNBR::E-::Compound:Gene	GNBR::in_tax::Gene:Tax	0.042971327900886536
DRUGBANK::treats::Compound:Disease	INTACT::COLOCALIZATION::Gene:Gene	0.04292077571153641
GNBR::Y::Gene:Disease	GNBR::E::Gene:Gene	0.04291057586669922
DGIDB::INHIBITOR::Gene:Compound	STRING::ACTIVATION::Gene:Gene	0.04283679276704788
bioarx::DrugVirGen:Compound:Gene	GNBR::Md::Gene:Disease	0.042818378657102585
GNBR::K::Compound:Gene	GNBR::Ud::Gene:Disease	0.042767900973558426
Hetionet::GpBP::Gene:Biological Process	Hetionet::AeG::Anatomy:Gene	0.04269149899482727
GNBR::T::Compound:Disease	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.04267337918281555
GNBR::V+::Gene:Gene	Hetionet::DpS::Disease:Symptom	0.042653888463974
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	GNBR::J::Gene:Disease	0.04264482855796814
GNBR::B::Gene:Gene	Hetionet::CcSE::Compound:Side Effect	0.042620547115802765
GNBR::Q::Gene:Gene	GNBR::H::Gene:Gene	0.0425952784717083
GNBR::Z::Compound:Gene	Hetionet::PCiC::Pharmacologic Class:Compound	0.04255073517560959
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	GNBR::B::Compound:Gene	0.042473386973142624
DGIDB::MODULATOR::Gene:Compound	GNBR::H::Gene:Gene	0.04242454469203949
INTACT::ASSOCIATION::Gene:Gene	INTACT::COLOCALIZATION::Gene:Gene	0.042400408536195755
DGIDB::BINDER::Gene:Compound	DGIDB::CHANNEL BLOCKER::Gene:Compound	0.04239644110202789
GNBR::Pa::Compound:Disease	INTACT::ASSOCIATION::Compound:Gene	0.042392484843730927
DGIDB::BINDER::Gene:Compound	Hetionet::GcG::Gene:Gene	0.04237958788871765
DGIDB::ANTIBODY::Gene:Compound	GNBR::Y::Gene:Disease	0.042254697531461716
Hetionet::GpPW::Gene:Pathway	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.042183175683021545
DGIDB::ANTIBODY::Gene:Compound	STRING::PTMOD::Gene:Gene	0.04216897115111351
DRUGBANK::enzyme::Compound:Gene	Hetionet::GiG::Gene:Gene	0.042168714106082916
DRUGBANK::x-atc::Compound:Atc	GNBR::V+::Gene:Gene	0.04214508458971977
GNBR::A+::Compound:Gene	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.04180486127734184
GNBR::U::Gene:Disease	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.04179332032799721
GNBR::E::Gene:Gene	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.041664570569992065
INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.04153578728437424
Hetionet::GpPW::Gene:Pathway	INTACT::COLOCALIZATION::Gene:Gene	0.04145205765962601
GNBR::B::Gene:Gene	Hetionet::DpS::Disease:Symptom	0.04140860587358475
GNBR::A+::Compound:Gene	GNBR::Pa::Compound:Disease	0.04138489067554474
GNBR::Te::Gene:Disease	STRING::REACTION::Gene:Gene	0.04124294966459274
DGIDB::BLOCKER::Gene:Compound	GNBR::Mp::Compound:Disease	0.04118938744068146
DGIDB::BINDER::Gene:Compound	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.04118329659104347
GNBR::B::Compound:Gene	INTACT::ASSOCIATION::Compound:Gene	0.04118059203028679
DGIDB::ANTIBODY::Gene:Compound	GNBR::N::Compound:Gene	0.0411454401910305
DGIDB::ACTIVATOR::Gene:Compound	GNBR::J::Gene:Disease	0.04109109938144684
DRUGBANK::treats::Compound:Disease	Hetionet::DrD::Disease:Disease	0.04106658697128296
GNBR::C::Compound:Disease	Hetionet::DuG::Disease:Gene	0.04105488955974579
DGIDB::BLOCKER::Gene:Compound	Hetionet::AuG::Anatomy:Gene	0.041052863001823425
GNBR::C::Compound:Disease	Hetionet::DrD::Disease:Disease	0.040964823216199875
Hetionet::GiG::Gene:Gene	Hetionet::CpD::Compound:Disease	0.04091109335422516
GNBR::J::Compound:Disease	Hetionet::CdG::Compound:Gene	0.04088735580444336
Hetionet::GpBP::Gene:Biological Process	Hetionet::DuG::Disease:Gene	0.04088405519723892
Hetionet::Gr>G::Gene:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.04086598381400108
GNBR::G::Gene:Disease	Hetionet::CbG::Compound:Gene	0.040828581899404526
bioarx::DrugVirGen:Compound:Gene	DGIDB::MODULATOR::Gene:Compound	0.04080992937088013
INTACT::PHOSPHORYLATION REACTION::Gene:Gene	STRING::BINDING::Gene:Gene	0.04076116532087326
bioarx::DrugHumGen:Compound:Gene	GNBR::C::Compound:Disease	0.04069510102272034
GNBR::Sa::Compound:Disease	STRING::CATALYSIS::Gene:Gene	0.04063856229186058
DGIDB::BLOCKER::Gene:Compound	INTACT::DIRECT INTERACTION::Gene:Gene	0.04063519090414047
GNBR::H::Gene:Gene	STRING::CATALYSIS::Gene:Gene	0.040604617446660995
bioarx::DrugHumGen:Compound:Gene	bioarx::Covid2_acc_host_gene::Disease:Gene	0.040602125227451324
GNBR::K::Compound:Gene	Hetionet::DrD::Disease:Disease	0.04047077149152756
GNBR::B::Gene:Gene	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.04041873663663864
GNBR::B::Gene:Gene	GNBR::in_tax::Gene:Tax	0.04040968418121338
bioarx::Covid2_acc_host_gene::Disease:Gene	DRUGBANK::treats::Compound:Disease	0.04032003879547119
GNBR::Te::Gene:Disease	Hetionet::CrC::Compound:Compound	0.04031895101070404
Hetionet::GpPW::Gene:Pathway	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.040278710424900055
GNBR::N::Compound:Gene	GNBR::Q::Gene:Gene	0.04020395874977112
GNBR::Pa::Compound:Disease	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.04019591584801674
GNBR::A-::Compound:Gene	GNBR::U::Gene:Disease	0.040187202394008636
GNBR::X::Gene:Disease	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.04017769917845726
STRING::REACTION::Gene:Gene	STRING::OTHER::Gene:Gene	0.040062543004751205
INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	STRING::PTMOD::Gene:Gene	0.040038660168647766
DRUGBANK::target::Compound:Gene	STRING::PTMOD::Gene:Gene	0.04001864418387413
DGIDB::PARTIAL AGONIST::Gene:Compound	INTACT::ASSOCIATION::Compound:Gene	0.03999806568026543
GNBR::K::Compound:Gene	GNBR::C::Compound:Disease	0.03998993709683418
bioarx::HumGenHumGen:Gene:Gene	Hetionet::AeG::Anatomy:Gene	0.039821140468120575
DGIDB::ACTIVATOR::Gene:Compound	GNBR::E::Gene:Gene	0.039739299565553665
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	DGIDB::ACTIVATOR::Gene:Compound	0.03973408415913582
Hetionet::AeG::Anatomy:Gene	STRING::EXPRESSION::Gene:Gene	0.03970548138022423
GNBR::C::Compound:Disease	GNBR::B::Gene:Gene	0.03967425599694252
bioarx::Coronavirus_ass_host_gene::Disease:Gene	DRUGBANK::target::Compound:Gene	0.03960093855857849
GNBR::G::Gene:Disease	Hetionet::DpS::Disease:Symptom	0.039486050605773926
GNBR::A-::Compound:Gene	Hetionet::DaG::Disease:Gene	0.03948550298810005
DGIDB::OTHER::Gene:Compound	Hetionet::CbG::Compound:Gene	0.039439763873815536
GNBR::K::Compound:Gene	GNBR::H::Gene:Gene	0.03943414241075516
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	GNBR::T::Compound:Disease	0.03941894322633743
DRUGBANK::enzyme::Compound:Gene	INTACT::DIRECT INTERACTION::Compound:Gene	0.039394211024045944
DGIDB::PARTIAL AGONIST::Gene:Compound	GNBR::E+::Gene:Gene	0.039308201521635056
bioarx::Covid2_acc_host_gene::Disease:Gene	Hetionet::DdG::Disease:Gene	0.03925769403576851
bioarx::Coronavirus_ass_host_gene::Disease:Gene	STRING::BINDING::Gene:Gene	0.03924589604139328
DGIDB::PARTIAL AGONIST::Gene:Compound	GNBR::C::Compound:Disease	0.039193764328956604
GNBR::T::Compound:Disease	Hetionet::GpCC::Gene:Cellular Component	0.03916340321302414
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	GNBR::H::Gene:Gene	0.039144013077020645
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	GNBR::Pa::Compound:Disease	0.03911484777927399
DGIDB::ACTIVATOR::Gene:Compound	Hetionet::GpCC::Gene:Cellular Component	0.03911353647708893
GNBR::Z::Compound:Gene	GNBR::C::Compound:Disease	0.03891352191567421
GNBR::G::Gene:Disease	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.03887525200843811
GNBR::L::Gene:Disease	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.03883913531899452
DGIDB::PARTIAL AGONIST::Gene:Compound	Hetionet::AeG::Anatomy:Gene	0.038817230612039566
GNBR::X::Gene:Disease	STRING::INHIBITION::Gene:Gene	0.0387740358710289
GNBR::Q::Gene:Gene	Hetionet::AuG::Anatomy:Gene	0.03875972330570221
DGIDB::ANTIBODY::Gene:Compound	GNBR::O::Compound:Gene	0.03874143213033676
GNBR::Rg::Gene:Gene	Hetionet::DdG::Disease:Gene	0.03873199224472046
GNBR::G::Gene:Disease	GNBR::Ud::Gene:Disease	0.03872203081846237
bioarx::HumGenHumGen:Gene:Gene	GNBR::W::Gene:Gene	0.038641493767499924
GNBR::T::Compound:Disease	Hetionet::GpMF::Gene:Molecular Function	0.03860348463058472
DGIDB::PARTIAL AGONIST::Gene:Compound	DRUGBANK::x-atc::Compound:Atc	0.03858289122581482
DRUGBANK::x-atc::Compound:Atc	STRING::BINDING::Gene:Gene	0.03853301331400871
GNBR::Pa::Compound:Disease	GNBR::Te::Gene:Disease	0.03846890851855278
Hetionet::CtD::Compound:Disease	STRING::ACTIVATION::Gene:Gene	0.03840300068259239
DGIDB::ANTIBODY::Gene:Compound	GNBR::B::Gene:Gene	0.03831881284713745
GNBR::E::Compound:Gene	Hetionet::CtD::Compound:Disease	0.038298219442367554
GNBR::E+::Compound:Gene	GNBR::Pr::Compound:Disease	0.03827739506959915
DRUGBANK::ddi-interactor-in::Compound:Compound	GNBR::Z::Compound:Gene	0.038211531937122345
DGIDB::PARTIAL AGONIST::Gene:Compound	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.038161732256412506
GNBR::H::Gene:Gene	Hetionet::GpMF::Gene:Molecular Function	0.03815358504652977
DGIDB::AGONIST::Gene:Compound	Hetionet::AeG::Anatomy:Gene	0.03811462223529816
bioarx::Coronavirus_ass_host_gene::Disease:Gene	GNBR::Te::Gene:Disease	0.038104742765426636
GNBR::Md::Gene:Disease	Hetionet::CbG::Compound:Gene	0.03804784640669823
GNBR::Rg::Gene:Gene	STRING::EXPRESSION::Gene:Gene	0.03801750764250755
GNBR::A-::Compound:Gene	GNBR::J::Compound:Disease	0.037993259727954865
DGIDB::CHANNEL BLOCKER::Gene:Compound	DGIDB::PARTIAL AGONIST::Gene:Compound	0.037974148988723755
DRUGBANK::treats::Compound:Disease	Hetionet::CtD::Compound:Disease	0.03793429955840111
GNBR::in_tax::Gene:Tax	INTACT::CLEAVAGE REACTION::Gene:Gene	0.037916574627161026
