relation_1	relation_2	pair-wise relation embedding cosine similarity
Hetionet::CtD::Compound:Disease	INTACT::DIRECT INTERACTION::Gene:Gene	0.07139547914266586
Hetionet::CuG::Compound:Gene	Hetionet::DuG::Disease:Gene	0.07132204622030258
GNBR::C::Compound:Disease	Hetionet::AdG::Anatomy:Gene	0.07112989574670792
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::GpBP::Gene:Biological Process	0.0710839182138443
DGIDB::CHANNEL BLOCKER::Gene:Compound	GNBR::E-::Compound:Gene	0.07105030119419098
GNBR::O::Compound:Gene	STRING::BINDING::Gene:Gene	0.07098981738090515
DGIDB::MODULATOR::Gene:Compound	Hetionet::DaG::Disease:Gene	0.07097887247800827
Hetionet::PCiC::Pharmacologic Class:Compound	Hetionet::GpCC::Gene:Cellular Component	0.0709429681301117
GNBR::Mp::Compound:Disease	STRING::BINDING::Gene:Gene	0.07090318202972412
GNBR::G::Gene:Disease	INTACT::DIRECT INTERACTION::Compound:Gene	0.07089708000421524
GNBR::E+::Gene:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.07089047878980637
GNBR::N::Compound:Gene	GNBR::Pa::Compound:Disease	0.07076354324817657
Hetionet::CbG::Compound:Gene	STRING::INHIBITION::Gene:Gene	0.0707007497549057
GNBR::A+::Compound:Gene	Hetionet::CrC::Compound:Compound	0.07067196071147919
GNBR::B::Gene:Gene	Hetionet::CrC::Compound:Compound	0.07063860446214676
DGIDB::CHANNEL BLOCKER::Gene:Compound	GNBR::G::Gene:Disease	0.07060225307941437
GNBR::T::Compound:Disease	GNBR::H::Gene:Gene	0.07059858739376068
GNBR::N::Compound:Gene	GNBR::Y::Gene:Disease	0.07058537006378174
DGIDB::BINDER::Gene:Compound	INTACT::DIRECT INTERACTION::Compound:Gene	0.07056520879268646
Hetionet::CuG::Compound:Gene	STRING::INHIBITION::Gene:Gene	0.07051221281290054
GNBR::E+::Gene:Gene	Hetionet::AuG::Anatomy:Gene	0.07045049220323563
DRUGBANK::ddi-interactor-in::Compound:Compound	Hetionet::GpPW::Gene:Pathway	0.07043834030628204
DGIDB::PARTIAL AGONIST::Gene:Compound	Hetionet::GpPW::Gene:Pathway	0.07041214406490326
GNBR::A+::Compound:Gene	Hetionet::AuG::Anatomy:Gene	0.07040675729513168
GNBR::E::Compound:Gene	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.0703580230474472
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	DRUGBANK::treats::Compound:Disease	0.07032912969589233
DRUGBANK::ddi-interactor-in::Compound:Compound	GNBR::Rg::Gene:Gene	0.07031328231096268
Hetionet::GiG::Gene:Gene	Hetionet::AeG::Anatomy:Gene	0.07028191536664963
GNBR::V+::Gene:Gene	Hetionet::AuG::Anatomy:Gene	0.07018952816724777
DRUGBANK::x-atc::Compound:Atc	GNBR::Rg::Gene:Gene	0.0701737254858017
Hetionet::CuG::Compound:Gene	STRING::EXPRESSION::Gene:Gene	0.07003651559352875
bioarx::Covid2_acc_host_gene::Disease:Gene	GNBR::G::Gene:Disease	0.070032499730587
bioarx::HumGenHumGen:Gene:Gene	GNBR::J::Gene:Disease	0.07000046968460083
GNBR::C::Compound:Disease	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.06994784623384476
DRUGBANK::treats::Compound:Disease	GNBR::E+::Compound:Gene	0.06994329392910004
GNBR::C::Compound:Disease	INTACT::ASSOCIATION::Gene:Gene	0.0699329674243927
INTACT::PHYSICAL ASSOCIATION::Compound:Gene	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.06989528238773346
DGIDB::CHANNEL BLOCKER::Gene:Compound	STRING::OTHER::Gene:Gene	0.0698600560426712
Hetionet::CuG::Compound:Gene	Hetionet::GpMF::Gene:Molecular Function	0.06970492750406265
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	GNBR::in_tax::Gene:Tax	0.0696990117430687
DGIDB::INHIBITOR::Gene:Compound	Hetionet::DaG::Disease:Gene	0.06968221068382263
DGIDB::ANTAGONIST::Gene:Compound	GNBR::J::Gene:Disease	0.06966947764158249
bioarx::Covid2_acc_host_gene::Disease:Gene	GNBR::Z::Compound:Gene	0.06958921253681183
GNBR::Pa::Compound:Disease	STRING::OTHER::Gene:Gene	0.06956051290035248
Hetionet::CtD::Compound:Disease	INTACT::ASSOCIATION::Compound:Gene	0.06955926865339279
bioarx::Covid2_acc_host_gene::Disease:Gene	GNBR::E-::Compound:Gene	0.06950335949659348
DRUGBANK::ddi-interactor-in::Compound:Compound	STRING::ACTIVATION::Gene:Gene	0.06944495439529419
Hetionet::DlA::Disease:Anatomy	Hetionet::CbG::Compound:Gene	0.06944326311349869
GNBR::O::Compound:Gene	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.06942160427570343
GNBR::E-::Compound:Gene	STRING::PTMOD::Gene:Gene	0.0693652555346489
GNBR::J::Compound:Disease	Hetionet::GpPW::Gene:Pathway	0.06936347484588623
DGIDB::ACTIVATOR::Gene:Compound	Hetionet::GpCC::Gene:Cellular Component	0.0693611279129982
bioarx::HumGenHumGen:Gene:Gene	Hetionet::GpPW::Gene:Pathway	0.06931997090578079
DGIDB::BINDER::Gene:Compound	Hetionet::CrC::Compound:Compound	0.06931094825267792
GNBR::Sa::Compound:Disease	GNBR::W::Gene:Gene	0.06923407316207886
Hetionet::GpCC::Gene:Cellular Component	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.06922852993011475
GNBR::A-::Compound:Gene	Hetionet::GpCC::Gene:Cellular Component	0.0692107230424881
DGIDB::OTHER::Gene:Compound	DRUGBANK::ddi-interactor-in::Compound:Compound	0.06920243054628372
DGIDB::ANTAGONIST::Gene:Compound	GNBR::D::Gene:Disease	0.0691598504781723
GNBR::O::Compound:Gene	STRING::OTHER::Gene:Gene	0.06915902346372604
GNBR::Te::Gene:Disease	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.06914301961660385
Hetionet::AuG::Anatomy:Gene	Hetionet::GpCC::Gene:Cellular Component	0.06914083659648895
Hetionet::Gr>G::Gene:Gene	INTACT::ASSOCIATION::Compound:Gene	0.06903205066919327
bioarx::Coronavirus_ass_host_gene::Disease:Gene	GNBR::Te::Gene:Disease	0.06898090988397598
GNBR::T::Compound:Disease	Hetionet::GpMF::Gene:Molecular Function	0.06893311440944672
DRUGBANK::x-atc::Compound:Atc	Hetionet::DlA::Disease:Anatomy	0.06893150508403778
GNBR::H::Gene:Gene	Hetionet::GpPW::Gene:Pathway	0.06892208755016327
DGIDB::PARTIAL AGONIST::Gene:Compound	GNBR::V+::Gene:Gene	0.0688994750380516
GNBR::Sa::Compound:Disease	GNBR::J::Gene:Disease	0.06888145953416824
bioarx::Coronavirus_ass_host_gene::Disease:Gene	GNBR::Q::Gene:Gene	0.06887087970972061
DGIDB::OTHER::Gene:Compound	GNBR::Mp::Compound:Disease	0.06880559027194977
GNBR::Pa::Compound:Disease	Hetionet::CdG::Compound:Gene	0.06875350326299667
Hetionet::CuG::Compound:Gene	Hetionet::AdG::Anatomy:Gene	0.06874576210975647
GNBR::Sa::Compound:Disease	Hetionet::DuG::Disease:Gene	0.06867173314094543
DGIDB::ACTIVATOR::Gene:Compound	GNBR::G::Gene:Disease	0.06866481900215149
GNBR::Rg::Gene:Gene	Hetionet::DrD::Disease:Disease	0.06865760684013367
DGIDB::ACTIVATOR::Gene:Compound	GNBR::J::Compound:Disease	0.06865277141332626
GNBR::Md::Gene:Disease	GNBR::E+::Gene:Gene	0.06860201060771942
GNBR::J::Gene:Disease	STRING::OTHER::Gene:Gene	0.06853733956813812
Hetionet::GpBP::Gene:Biological Process	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.06850273907184601
Hetionet::CrC::Compound:Compound	INTACT::ASSOCIATION::Gene:Gene	0.06845981627702713
GNBR::Md::Gene:Disease	Hetionet::GpCC::Gene:Cellular Component	0.06842251121997833
GNBR::Sa::Compound:Disease	Hetionet::GpMF::Gene:Molecular Function	0.06841618567705154
GNBR::J::Compound:Disease	Hetionet::CdG::Compound:Gene	0.06838522851467133
Hetionet::CbG::Compound:Gene	Hetionet::PCiC::Pharmacologic Class:Compound	0.06835868954658508
GNBR::Q::Gene:Gene	Hetionet::DdG::Disease:Gene	0.06830549985170364
Hetionet::Gr>G::Gene:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.06823145598173141
GNBR::E::Compound:Gene	GNBR::Md::Gene:Disease	0.06822202354669571
GNBR::C::Compound:Disease	GNBR::Pr::Compound:Disease	0.06821247190237045
DGIDB::BINDER::Gene:Compound	GNBR::in_tax::Gene:Tax	0.06820257008075714
GNBR::Pr::Compound:Disease	Hetionet::GcG::Gene:Gene	0.06820209324359894
DRUGBANK::treats::Compound:Disease	Hetionet::DlA::Disease:Anatomy	0.06819417327642441
Hetionet::AeG::Anatomy:Gene	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.06817077100276947
Hetionet::DdG::Disease:Gene	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.06816620379686356
DRUGBANK::treats::Compound:Disease	GNBR::in_tax::Gene:Tax	0.06814268231391907
GNBR::Ud::Gene:Disease	Hetionet::CdG::Compound:Gene	0.06812259554862976
bioarx::VirGenHumGen:Gene:Gene	bioarx::Covid2_acc_host_gene::Disease:Gene	0.06809739023447037
GNBR::Rg::Gene:Gene	Hetionet::AeG::Anatomy:Gene	0.06808789074420929
DGIDB::ACTIVATOR::Gene:Compound	GNBR::C::Compound:Disease	0.06801386177539825
DRUGBANK::carrier::Compound:Gene	GNBR::T::Compound:Disease	0.06796380132436752
Hetionet::AuG::Anatomy:Gene	STRING::ACTIVATION::Gene:Gene	0.06793922930955887
DRUGBANK::ddi-interactor-in::Compound:Compound	GNBR::N::Compound:Gene	0.06787629425525665
GNBR::G::Gene:Disease	GNBR::I::Gene:Gene	0.06787023693323135
bioarx::Coronavirus_ass_host_gene::Disease:Gene	Hetionet::Gr>G::Gene:Gene	0.06782396137714386
GNBR::X::Gene:Disease	GNBR::in_tax::Gene:Tax	0.06781898438930511
DGIDB::CHANNEL BLOCKER::Gene:Compound	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.06779979169368744
GNBR::Md::Gene:Disease	Hetionet::AdG::Anatomy:Gene	0.06779864430427551
Hetionet::GcG::Gene:Gene	STRING::ACTIVATION::Gene:Gene	0.06773288547992706
GNBR::B::Compound:Gene	GNBR::X::Gene:Disease	0.06773076206445694
DRUGBANK::ddi-interactor-in::Compound:Compound	Hetionet::CrC::Compound:Compound	0.06772927939891815
GNBR::K::Compound:Gene	Hetionet::GpMF::Gene:Molecular Function	0.06771478056907654
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	INTACT::CLEAVAGE REACTION::Gene:Gene	0.06766945123672485
GNBR::L::Gene:Disease	Hetionet::CbG::Compound:Gene	0.06765301525592804
Hetionet::AuG::Anatomy:Gene	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.06764204055070877
GNBR::H::Gene:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.06761270016431808
bioarx::Coronavirus_ass_host_gene::Disease:Gene	GNBR::A-::Compound:Gene	0.06754428148269653
GNBR::Mp::Compound:Disease	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.06753509491682053
Hetionet::AdG::Anatomy:Gene	Hetionet::CcSE::Compound:Side Effect	0.06753180921077728
GNBR::B::Compound:Gene	STRING::ACTIVATION::Gene:Gene	0.06750357896089554
Hetionet::CrC::Compound:Compound	STRING::OTHER::Gene:Gene	0.0675007626414299
GNBR::E+::Compound:Gene	INTACT::ASSOCIATION::Gene:Gene	0.06747549772262573
DGIDB::PARTIAL AGONIST::Gene:Compound	GNBR::Ud::Gene:Disease	0.06743188947439194
Hetionet::AdG::Anatomy:Gene	INTACT::DIRECT INTERACTION::Gene:Gene	0.0674295425415039
DGIDB::INHIBITOR::Gene:Compound	Hetionet::GcG::Gene:Gene	0.06742548942565918
bioarx::DrugHumGen:Compound:Gene	Hetionet::CrC::Compound:Compound	0.06742259860038757
GNBR::U::Gene:Disease	Hetionet::GpBP::Gene:Biological Process	0.06741116940975189
Hetionet::CpD::Compound:Disease	INTACT::COLOCALIZATION::Gene:Gene	0.06736724078655243
DGIDB::MODULATOR::Gene:Compound	GNBR::A-::Compound:Gene	0.06736505031585693
DGIDB::INHIBITOR::Gene:Compound	DRUGBANK::enzyme::Compound:Gene	0.06735594570636749
DGIDB::PARTIAL AGONIST::Gene:Compound	GNBR::I::Gene:Gene	0.0673476904630661
GNBR::U::Gene:Disease	Hetionet::GpPW::Gene:Pathway	0.06726722419261932
GNBR::Y::Gene:Disease	STRING::PTMOD::Gene:Gene	0.06722336262464523
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	GNBR::V+::Gene:Gene	0.06716837733983994
GNBR::U::Gene:Disease	GNBR::G::Gene:Disease	0.0671544149518013
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	INTACT::DIRECT INTERACTION::Compound:Gene	0.06714820861816406
GNBR::C::Compound:Disease	Hetionet::CtD::Compound:Disease	0.06708134710788727
GNBR::N::Compound:Gene	Hetionet::AeG::Anatomy:Gene	0.06705603748559952
GNBR::T::Compound:Disease	INTACT::COLOCALIZATION::Gene:Gene	0.06702098250389099
bioarx::DrugHumGen:Compound:Gene	Hetionet::DlA::Disease:Anatomy	0.06702079623937607
DRUGBANK::carrier::Compound:Gene	GNBR::Q::Gene:Gene	0.06696129590272903
GNBR::A-::Compound:Gene	GNBR::T::Compound:Disease	0.06687488406896591
Hetionet::GiG::Gene:Gene	Hetionet::CuG::Compound:Gene	0.06686506420373917
Hetionet::GcG::Gene:Gene	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.06686053425073624
bioarx::DrugVirGen:Compound:Gene	GNBR::Te::Gene:Disease	0.06683491915464401
DGIDB::CHANNEL BLOCKER::Gene:Compound	DRUGBANK::x-atc::Compound:Atc	0.06681744754314423
bioarx::Covid2_acc_host_gene::Disease:Gene	GNBR::J::Compound:Disease	0.06677184998989105
bioarx::Coronavirus_ass_host_gene::Disease:Gene	GNBR::in_tax::Gene:Tax	0.06674010306596756
DGIDB::BINDER::Gene:Compound	GNBR::T::Compound:Disease	0.06666173040866852
bioarx::Coronavirus_ass_host_gene::Disease:Gene	Hetionet::DuG::Disease:Gene	0.0666070282459259
GNBR::J::Compound:Disease	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.06657539308071136
DGIDB::CHANNEL BLOCKER::Gene:Compound	GNBR::Mp::Compound:Disease	0.06657490134239197
Hetionet::AdG::Anatomy:Gene	INTACT::ASSOCIATION::Compound:Gene	0.06649396568536758
bioarx::DrugHumGen:Compound:Gene	DRUGBANK::ddi-interactor-in::Compound:Compound	0.06642752140760422
Hetionet::DlA::Disease:Anatomy	Hetionet::GcG::Gene:Gene	0.06640256196260452
bioarx::HumGenHumGen:Gene:Gene	GNBR::E::Compound:Gene	0.06638488918542862
DRUGBANK::treats::Compound:Disease	Hetionet::CuG::Compound:Gene	0.06638235598802567
GNBR::A-::Compound:Gene	GNBR::Pa::Compound:Disease	0.06635428965091705
GNBR::Pr::Compound:Disease	GNBR::G::Gene:Disease	0.0663297027349472
Hetionet::GpMF::Gene:Molecular Function	INTACT::ASSOCIATION::Gene:Gene	0.06631136685609818
DGIDB::ANTAGONIST::Gene:Compound	STRING::INHIBITION::Gene:Gene	0.0663045197725296
Hetionet::Gr>G::Gene:Gene	STRING::EXPRESSION::Gene:Gene	0.0662110447883606
GNBR::G::Gene:Disease	Hetionet::DuG::Disease:Gene	0.06618677079677582
Hetionet::AeG::Anatomy:Gene	INTACT::COLOCALIZATION::Gene:Gene	0.06617522239685059
DGIDB::PARTIAL AGONIST::Gene:Compound	Hetionet::AuG::Anatomy:Gene	0.06617514044046402
Hetionet::DpS::Disease:Symptom	INTACT::COLOCALIZATION::Gene:Gene	0.06611327826976776
GNBR::J::Gene:Disease	STRING::BINDING::Gene:Gene	0.06608029454946518
GNBR::Ud::Gene:Disease	Hetionet::AeG::Anatomy:Gene	0.06605076789855957
GNBR::E::Compound:Gene	Hetionet::CdG::Compound:Gene	0.06603410840034485
Hetionet::AeG::Anatomy:Gene	STRING::REACTION::Gene:Gene	0.06599879264831543
GNBR::O::Compound:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.06591185927391052
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::GpBP::Gene:Biological Process	0.06590184569358826
DGIDB::PARTIAL AGONIST::Gene:Compound	Hetionet::GpBP::Gene:Biological Process	0.06588712334632874
DGIDB::AGONIST::Gene:Compound	Hetionet::CdG::Compound:Gene	0.06587512046098709
Hetionet::DaG::Disease:Gene	STRING::BINDING::Gene:Gene	0.06585831195116043
DRUGBANK::x-atc::Compound:Atc	GNBR::D::Gene:Disease	0.06584648042917252
GNBR::O::Compound:Gene	STRING::REACTION::Gene:Gene	0.06583709269762039
GNBR::E+::Compound:Gene	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.06582451611757278
Hetionet::AdG::Anatomy:Gene	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.06577925384044647
GNBR::B::Gene:Gene	Hetionet::GcG::Gene:Gene	0.06577520817518234
bioarx::VirGenHumGen:Gene:Gene	Hetionet::CuG::Compound:Gene	0.06577102094888687
GNBR::Pr::Compound:Disease	Hetionet::CtD::Compound:Disease	0.06573820114135742
bioarx::VirGenHumGen:Gene:Gene	Hetionet::AdG::Anatomy:Gene	0.06573071330785751
Hetionet::AdG::Anatomy:Gene	STRING::REACTION::Gene:Gene	0.06568917632102966
DGIDB::BLOCKER::Gene:Compound	GNBR::Mp::Compound:Disease	0.06568318605422974
Hetionet::AeG::Anatomy:Gene	INTACT::ASSOCIATION::Gene:Gene	0.06562065333127975
GNBR::O::Compound:Gene	STRING::CATALYSIS::Gene:Gene	0.06556832790374756
DRUGBANK::carrier::Compound:Gene	Hetionet::DpS::Disease:Symptom	0.06555390357971191
bioarx::DrugHumGen:Compound:Gene	Hetionet::DaG::Disease:Gene	0.06552905589342117
DRUGBANK::enzyme::Compound:Gene	Hetionet::GpMF::Gene:Molecular Function	0.06552194058895111
GNBR::E+::Compound:Gene	GNBR::U::Gene:Disease	0.06551835685968399
DRUGBANK::enzyme::Compound:Gene	Hetionet::DuG::Disease:Gene	0.06551011651754379
Hetionet::CuG::Compound:Gene	INTACT::DIRECT INTERACTION::Compound:Gene	0.06548091769218445
Hetionet::DpS::Disease:Symptom	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.0654405802488327
bioarx::DrugVirGen:Compound:Gene	DRUGBANK::ddi-interactor-in::Compound:Compound	0.0654275044798851
GNBR::J::Gene:Disease	STRING::INHIBITION::Gene:Gene	0.06539694219827652
Hetionet::GcG::Gene:Gene	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.06539665907621384
GNBR::E-::Compound:Gene	STRING::BINDING::Gene:Gene	0.06538841873407364
GNBR::U::Gene:Disease	Hetionet::AuG::Anatomy:Gene	0.06535028666257858
Hetionet::DdG::Disease:Gene	INTACT::DIRECT INTERACTION::Compound:Gene	0.06533017009496689
GNBR::Md::Gene:Disease	INTACT::DIRECT INTERACTION::Gene:Gene	0.06532880663871765
Hetionet::GpCC::Gene:Cellular Component	Hetionet::DuG::Disease:Gene	0.06530448794364929
DRUGBANK::x-atc::Compound:Atc	GNBR::U::Gene:Disease	0.06529581546783447
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	GNBR::I::Gene:Gene	0.06527747213840485
DGIDB::AGONIST::Gene:Compound	GNBR::J::Compound:Disease	0.06517606228590012
Hetionet::DrD::Disease:Disease	Hetionet::DaG::Disease:Gene	0.06517208367586136
GNBR::T::Compound:Disease	GNBR::Rg::Gene:Gene	0.06507769972085953
Hetionet::CbG::Compound:Gene	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.06507591903209686
DGIDB::AGONIST::Gene:Compound	GNBR::B::Gene:Gene	0.06505628675222397
DGIDB::ANTIBODY::Gene:Compound	DRUGBANK::treats::Compound:Disease	0.06504958122968674
GNBR::E+::Gene:Gene	INTACT::ASSOCIATION::Compound:Gene	0.06504525989294052
GNBR::A-::Compound:Gene	Hetionet::DlA::Disease:Anatomy	0.06502790749073029
bioarx::Coronavirus_ass_host_gene::Disease:Gene	GNBR::J::Gene:Disease	0.06502430140972137
bioarx::Covid2_acc_host_gene::Disease:Gene	Hetionet::DlA::Disease:Anatomy	0.06498922407627106
bioarx::Coronavirus_ass_host_gene::Disease:Gene	GNBR::N::Compound:Gene	0.06496153771877289
bioarx::HumGenHumGen:Gene:Gene	Hetionet::DaG::Disease:Gene	0.06494724750518799
Hetionet::CbG::Compound:Gene	Hetionet::Gr>G::Gene:Gene	0.06491626799106598
DGIDB::BINDER::Gene:Compound	Hetionet::GpPW::Gene:Pathway	0.06489409506320953
DGIDB::ANTAGONIST::Gene:Compound	Hetionet::GpMF::Gene:Molecular Function	0.06486896425485611
DGIDB::PARTIAL AGONIST::Gene:Compound	GNBR::E::Gene:Gene	0.06486072391271591
Hetionet::GiG::Gene:Gene	Hetionet::GpMF::Gene:Molecular Function	0.06486070156097412
DGIDB::PARTIAL AGONIST::Gene:Compound	INTACT::ASSOCIATION::Gene:Gene	0.06478414684534073
GNBR::E-::Compound:Gene	STRING::INHIBITION::Gene:Gene	0.06477897614240646
bioarx::Coronavirus_ass_host_gene::Disease:Gene	GNBR::V+::Gene:Gene	0.06468020379543304
GNBR::J::Gene:Disease	STRING::CATALYSIS::Gene:Gene	0.0646449401974678
Hetionet::GpPW::Gene:Pathway	INTACT::ASSOCIATION::Compound:Gene	0.06464235484600067
Hetionet::CbG::Compound:Gene	Hetionet::GpMF::Gene:Molecular Function	0.06457297503948212
DRUGBANK::ddi-interactor-in::Compound:Compound	Hetionet::GpMF::Gene:Molecular Function	0.0645497515797615
bioarx::DrugVirGen:Compound:Gene	GNBR::J::Gene:Disease	0.06453385949134827
DGIDB::PARTIAL AGONIST::Gene:Compound	DRUGBANK::x-atc::Compound:Atc	0.06452854722738266
GNBR::B::Gene:Gene	Hetionet::DrD::Disease:Disease	0.0645160973072052
bioarx::Coronavirus_ass_host_gene::Disease:Gene	DGIDB::OTHER::Gene:Compound	0.0645114928483963
GNBR::Sa::Compound:Disease	GNBR::E::Gene:Gene	0.06445425748825073
DGIDB::ANTAGONIST::Gene:Compound	STRING::EXPRESSION::Gene:Gene	0.06443119794130325
GNBR::C::Compound:Disease	Hetionet::GpPW::Gene:Pathway	0.06442002207040787
DGIDB::MODULATOR::Gene:Compound	GNBR::Md::Gene:Disease	0.06441905349493027
GNBR::Te::Gene:Disease	INTACT::ASSOCIATION::Gene:Gene	0.06441539525985718
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	GNBR::E-::Compound:Gene	0.06439809501171112
Hetionet::GpPW::Gene:Pathway	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.06439322233200073
DGIDB::BLOCKER::Gene:Compound	STRING::REACTION::Gene:Gene	0.06438970565795898
GNBR::Pr::Compound:Disease	Hetionet::AuG::Anatomy:Gene	0.06438741087913513
bioarx::Coronavirus_ass_host_gene::Disease:Gene	GNBR::O::Compound:Gene	0.06437084823846817
DGIDB::CHANNEL BLOCKER::Gene:Compound	Hetionet::Gr>G::Gene:Gene	0.06434445083141327
DGIDB::AGONIST::Gene:Compound	GNBR::C::Compound:Disease	0.06432949751615524
GNBR::X::Gene:Disease	Hetionet::DuG::Disease:Gene	0.06425505876541138
GNBR::A+::Compound:Gene	INTACT::ASSOCIATION::Compound:Gene	0.06425445526838303
DRUGBANK::treats::Compound:Disease	GNBR::C::Compound:Disease	0.06419640779495239
GNBR::Z::Compound:Gene	GNBR::Mp::Compound:Disease	0.06419011950492859
GNBR::Sa::Compound:Disease	Hetionet::DdG::Disease:Gene	0.06406410783529282
GNBR::Y::Gene:Disease	Hetionet::AeG::Anatomy:Gene	0.06404070556163788
GNBR::V+::Gene:Gene	Hetionet::CdG::Compound:Gene	0.06398903578519821
Hetionet::CdG::Compound:Gene	STRING::BINDING::Gene:Gene	0.0639713853597641
DGIDB::OTHER::Gene:Compound	GNBR::Te::Gene:Disease	0.0639696940779686
GNBR::J::Compound:Disease	STRING::OTHER::Gene:Gene	0.06396698951721191
GNBR::I::Gene:Gene	Hetionet::DuG::Disease:Gene	0.06392797827720642
GNBR::Q::Gene:Gene	Hetionet::CcSE::Compound:Side Effect	0.06392528116703033
Hetionet::GcG::Gene:Gene	STRING::CATALYSIS::Gene:Gene	0.06391135603189468
DGIDB::OTHER::Gene:Compound	Hetionet::CdG::Compound:Gene	0.06390832364559174
GNBR::W::Gene:Gene	Hetionet::GpMF::Gene:Molecular Function	0.06390328705310822
Hetionet::GcG::Gene:Gene	STRING::EXPRESSION::Gene:Gene	0.06378026306629181
GNBR::E::Compound:Gene	Hetionet::DaG::Disease:Gene	0.0637718066573143
DRUGBANK::carrier::Compound:Gene	Hetionet::CpD::Compound:Disease	0.06375989317893982
GNBR::Rg::Gene:Gene	GNBR::in_tax::Gene:Tax	0.06373253464698792
GNBR::Pr::Compound:Disease	INTACT::COLOCALIZATION::Gene:Gene	0.06360947340726852
GNBR::Pr::Compound:Disease	Hetionet::DpS::Disease:Symptom	0.06356599926948547
GNBR::A-::Compound:Gene	GNBR::U::Gene:Disease	0.06351335346698761
DGIDB::AGONIST::Gene:Compound	DRUGBANK::carrier::Compound:Gene	0.06346546113491058
GNBR::Y::Gene:Disease	Hetionet::CdG::Compound:Gene	0.06336672604084015
GNBR::C::Compound:Disease	Hetionet::CdG::Compound:Gene	0.06333289295434952
bioarx::VirGenHumGen:Gene:Gene	Hetionet::GcG::Gene:Gene	0.06331904977560043
Hetionet::CuG::Compound:Gene	INTACT::DIRECT INTERACTION::Gene:Gene	0.06331188976764679
Hetionet::DuG::Disease:Gene	Hetionet::AeG::Anatomy:Gene	0.06328407675027847
Hetionet::GpPW::Gene:Pathway	STRING::EXPRESSION::Gene:Gene	0.0632767304778099
GNBR::O::Compound:Gene	GNBR::Md::Gene:Disease	0.06325775384902954
bioarx::DrugHumGen:Compound:Gene	Hetionet::CdG::Compound:Gene	0.06320752948522568
GNBR::E-::Compound:Gene	Hetionet::DaG::Disease:Gene	0.0631733238697052
GNBR::I::Gene:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.06316239386796951
GNBR::E+::Gene:Gene	Hetionet::GcG::Gene:Gene	0.06313304603099823
GNBR::C::Compound:Disease	GNBR::U::Gene:Disease	0.06313222646713257
GNBR::W::Gene:Gene	Hetionet::AdG::Anatomy:Gene	0.06306600570678711
GNBR::N::Compound:Gene	Hetionet::PCiC::Pharmacologic Class:Compound	0.06299082189798355
Hetionet::DaG::Disease:Gene	STRING::EXPRESSION::Gene:Gene	0.06297481060028076
GNBR::Sa::Compound:Disease	STRING::REACTION::Gene:Gene	0.06296559423208237
GNBR::E::Compound:Gene	GNBR::X::Gene:Disease	0.06296491622924805
GNBR::Q::Gene:Gene	Hetionet::GpPW::Gene:Pathway	0.0629618689417839
GNBR::Md::Gene:Disease	Hetionet::DaG::Disease:Gene	0.0629114955663681
Hetionet::GcG::Gene:Gene	STRING::BINDING::Gene:Gene	0.062904492020607
DRUGBANK::target::Compound:Gene	Hetionet::Gr>G::Gene:Gene	0.0628979504108429
GNBR::E-::Compound:Gene	INTACT::ASSOCIATION::Gene:Gene	0.06289514899253845
GNBR::J::Gene:Disease	INTACT::ASSOCIATION::Compound:Gene	0.0628180280327797
